Time,Extension,Load,Displacement (Strain 1),Displacement (Strain 2)
15.10000,0.56603,2057.43946,-0.00863,0.23344
15.20000,0.57104,2080.60630,-0.00842,0.23347
15.21580,0.57184,2084.50127,-0.00839,0.23348
15.30000,0.57602,2101.93899,-0.00823,0.23351
15.40000,0.58103,2124.49301,-0.00807,0.23352
15.50000,0.58604,2147.10888,-0.00787,0.23355
15.60000,0.59104,2169.52227,-0.00768,0.23359
15.70000,0.59601,2190.97901,-0.00760,0.23361
15.80000,0.60101,2212.85392,-0.00732,0.23364
15.90000,0.60601,2234.89814,-0.00715,0.23366
16.00000,0.61104,2256.46235,-0.00694,0.23370
16.10000,0.61605,2276.74693,-0.00684,0.23371
16.20000,0.62103,2299.67218,-0.00660,0.23375
16.30000,0.62601,2321.21553,-0.00639,0.23379
16.35680,0.62884,2335.18183,-0.00624,0.23379
16.40000,0.63098,2344.19368,-0.00621,0.23381
16.50000,0.63599,2367.15470,-0.00611,0.23384
16.60000,0.64102,2390.73113,-0.00586,0.23386
16.70000,0.64603,2413.95142,-0.00558,0.23390
16.80000,0.65103,2437.79272,-0.00547,0.23392
16.90000,0.65604,2458.38109,-0.00528,0.23395
17.00000,0.66104,2481.97839,-0.00512,0.23399
17.10000,0.66604,2505.16497,-0.00491,0.23401
17.20000,0.67101,2528.64212,-0.00467,0.23403
17.30000,0.67600,2552.55047,-0.00445,0.23407
17.40000,0.68102,2577.07965,-0.00428,0.23411
17.43080,0.68257,2585.53680,-0.00418,0.23413
17.50000,0.68603,2603.64674,-0.00405,0.23415
17.60000,0.69101,2625.18059,-0.00388,0.23417
17.70000,0.69598,2649.09621,-0.00368,0.23421
17.80000,0.70099,2673.79954,-0.00339,0.23423
17.90000,0.70601,2699.26712,-0.00326,0.23428
18.00000,0.71103,2724.74270,-0.00306,0.23431
18.10000,0.71604,2748.98522,-0.00277,0.23435
18.20000,0.72102,2772.42195,-0.00259,0.23437
18.30000,0.72602,2797.13180,-0.00239,0.23441
18.40000,0.73101,2821.15489,-0.00219,0.23445
18.43880,0.73297,2831.78557,-0.00205,0.23444
18.50000,0.73602,2848.29456,-0.00202,0.23447
18.60000,0.74102,2870.86125,-0.00177,0.23451
18.70000,0.74604,2895.21292,-0.00148,0.23454
18.80000,0.75105,2919.08141,-0.00134,0.23458
18.90000,0.75606,2942.79810,-0.00112,0.23461
19.00000,0.76104,2967.34851,-0.00088,0.23464
19.10000,0.76601,2991.66515,-0.00068,0.23466
19.20000,0.77099,3015.78548,-0.00051,0.23471
19.30000,0.77599,3041.78521,-0.00027,0.23475
19.40000,0.78100,3069.67534,0.00004,0.23478
19.45380,0.78372,3083.06366,0.00009,0.23480
19.50000,0.78602,3094.91772,0.00013,0.23482
19.60000,0.79100,3119.02836,0.00040,0.23486
19.70000,0.79600,3144.38753,0.00065,0.23490
19.80000,0.80100,3168.65705,0.00083,0.23493
19.90000,0.80601,3193.52634,0.00107,0.23498
20.00000,0.81102,3218.37440,0.00133,0.23500
20.10000,0.81604,3242.82758,0.00153,0.23505
20.20000,0.82102,3267.69687,0.00173,0.23509
20.30000,0.82601,3292.12844,0.00198,0.23513
20.40000,0.83100,3315.90995,0.00229,0.23516
20.46980,0.83450,3334.39335,0.00239,0.23519
20.50000,0.83600,3341.85474,0.00250,0.23520
20.60000,0.84101,3367.76786,0.00274,0.23524
20.70000,0.84602,3394.06021,0.00290,0.23529
20.80000,0.85105,3418.87549,0.00313,0.23532
20.90000,0.85605,3444.77780,0.00331,0.23538
21.00000,0.86103,3470.54079,0.00364,0.23543
21.10000,0.86601,3495.42275,0.00387,0.23546
21.20000,0.87100,3520.69177,0.00408,0.23550
21.30000,0.87602,3546.40745,0.00433,0.23555
21.40000,0.88102,3571.21490,0.00462,0.23559
21.45480,0.88377,3585.40155,0.00473,0.23561
21.50000,0.88602,3596.70632,0.00483,0.23564
21.60000,0.89101,3620.44163,0.00512,0.23568
21.70000,0.89600,3647.03797,0.00531,0.23572
21.80000,0.90101,3672.20566,0.00567,0.23577
21.90000,0.90602,3697.74811,0.00581,0.23580
22.00000,0.91103,3722.30895,0.00606,0.23585
22.10000,0.91602,3746.42424,0.00640,0.23590
22.20000,0.92101,3772.05834,0.00659,0.23596
22.30000,0.92602,3796.63855,0.00682,0.23599
22.40000,0.93102,3822.44587,0.00713,0.23604
22.45580,0.93382,3835.90162,0.00721,0.23608
22.50000,0.93601,3847.53495,0.00728,0.23608
22.60000,0.94102,3870.92568,0.00761,0.23614
22.70000,0.94604,3897.11745,0.00788,0.23619
22.80000,0.95107,3922.20095,0.00814,0.23624
22.90000,0.95605,3946.42241,0.00844,0.23628
23.00000,0.96100,3968.82333,0.00866,0.23633
23.10000,0.96598,3994.56099,0.00893,0.23640
23.20000,0.97099,4018.38049,0.00918,0.23644
23.30000,0.97598,4042.46897,0.00946,0.23649
23.40000,0.98096,4068.49831,0.00979,0.23654
23.46480,0.98421,4084.21569,0.00999,0.23659
23.50000,0.98597,4093.78037,0.01003,0.23661
23.60000,0.99099,4119.42638,0.01038,0.23666
23.70000,0.99603,4144.40967,0.01066,0.23671
23.80000,1.00105,4169.10127,0.01100,0.23677
23.90000,1.00603,4191.86726,0.01124,0.23684
24.00000,1.01103,4216.89898,0.01172,0.23689
24.10000,1.01603,4240.11648,0.01181,0.23695
24.20000,1.02101,4261.95115,0.01217,0.23703
24.30000,1.02600,4285.67640,0.01243,0.23706
24.40000,1.03098,4309.47393,0.01278,0.23712
24.49680,1.03586,4332.40905,0.01304,0.23719
24.50000,1.03601,4333.25805,0.01304,0.23720
24.60000,1.04104,4356.64766,0.01343,0.23725
24.70000,1.04606,4379.56490,0.01384,0.23733
24.80000,1.05107,4403.25029,0.01413,0.23739
24.90000,1.05604,4424.91174,0.01442,0.23745
25.00000,1.06101,4446.59553,0.01472,0.23751
25.10000,1.06601,4467.50633,0.01508,0.23759
25.20000,1.07102,4489.94078,0.01538,0.23766
25.30000,1.07602,4511.55826,0.01590,0.23774
25.40000,1.08105,4533.59820,0.01625,0.23782
25.50000,1.08605,4557.07423,0.01662,0.23790
25.60000,1.09103,4579.28851,0.01694,0.23799
25.61980,1.09203,4583.24924,0.01701,0.23801
25.70000,1.09600,4600.90861,0.01735,0.23808
25.80000,1.10100,4622.97313,0.01781,0.23816
25.90000,1.10600,4644.84766,0.01820,0.23827
26.00000,1.11100,4666.53742,0.01864,0.23836
26.10000,1.11602,4687.93288,0.01906,0.23846
26.20000,1.12102,4706.88716,0.01949,0.23855
26.30000,1.12601,4725.90290,0.01992,0.23865
26.40000,1.13101,4747.65934,0.02037,0.23874
26.50000,1.13602,4765.94083,0.02084,0.23886
26.60000,1.14102,4785.47402,0.02137,0.23896
26.70000,1.14604,4806.20973,0.02184,0.23907
26.80000,1.15106,4825.16177,0.02226,0.23918
26.84880,1.15350,4833.15550,0.02253,0.23924
26.90000,1.15605,4843.94729,0.02279,0.23930
27.00000,1.16103,4862.58045,0.02329,0.23943
27.10000,1.16601,4881.34511,0.02391,0.23955
27.20000,1.17102,4900.61231,0.02444,0.23968
27.30000,1.17603,4920.31947,0.02503,0.23982
27.40000,1.18103,4937.73781,0.02553,0.23995
27.50000,1.18603,4956.87462,0.02618,0.24009
27.60000,1.19103,4972.32974,0.02681,0.24023
27.70000,1.19603,4988.23896,0.02737,0.24038
27.80000,1.20101,5003.65496,0.02793,0.24051
27.90000,1.20599,5020.45304,0.02858,0.24068
28.00000,1.21100,5038.10719,0.02931,0.24083
28.10000,1.21603,5053.47773,0.02991,0.24099
28.20000,1.22103,5070.53211,0.03054,0.24116
28.29880,1.22597,5086.20143,0.03117,0.24133
28.30000,1.22603,5086.36534,0.03117,0.24133
28.40000,1.23102,5102.79201,0.03195,0.24148
28.50000,1.23603,5117.98263,0.03265,0.24166
28.60000,1.24103,5132.31792,0.03339,0.24183
28.70000,1.24602,5148.27967,0.03414,0.24203
28.80000,1.25102,5163.37566,0.03489,0.24222
28.90000,1.25601,5176.02190,0.03564,0.24239
29.00000,1.26099,5190.15156,0.03642,0.24259
29.10000,1.26599,5204.94804,0.03712,0.24277
29.20000,1.27099,5219.78773,0.03789,0.24297
29.30000,1.27600,5233.78775,0.03876,0.24319
29.40000,1.28103,5246.02011,0.03965,0.24341
29.50000,1.28604,5258.43389,0.04045,0.24362
29.60000,1.29103,5270.51836,0.04126,0.24382
29.70000,1.29601,5283.02863,0.04219,0.24404
29.80000,1.30101,5294.80875,0.04305,0.24426
29.90000,1.30602,5308.93877,0.04397,0.24447
30.00000,1.31103,5320.49984,0.04487,0.24470
30.10000,1.31605,5334.21412,0.04589,0.24493
30.10180,1.31615,5334.53077,0.04591,0.24493
30.20000,1.32104,5345.95661,0.04683,0.24515
30.30000,1.32604,5356.69737,0.04780,0.24539
30.40000,1.33104,5368.59892,0.04879,0.24562
30.50000,1.33603,5380.63198,0.04971,0.24586
30.60000,1.34101,5391.55602,0.05073,0.24610
30.70000,1.34601,5402.31876,0.05175,0.24635
30.80000,1.35102,5412.89933,0.05276,0.24659
30.90000,1.35603,5424.58817,0.05380,0.24685
31.00000,1.36100,5432.39638,0.05474,0.24709
31.10000,1.36600,5441.82584,0.05574,0.24735
31.20000,1.37101,5454.08763,0.05686,0.24760
31.30000,1.37602,5462.34101,0.05789,0.24785
31.40000,1.38104,5472.90146,0.05904,0.24811
31.50000,1.38605,5481.46963,0.06004,0.24837
31.60000,1.39103,5490.57797,0.06109,0.24864
31.70000,1.39601,5499.94335,0.06217,0.24891
31.80000,1.40099,5507.06238,0.06324,0.24917
31.90000,1.40599,5516.02840,0.06441,0.24943
32.00000,1.41100,5526.87831,0.06548,0.24970
32.10000,1.41604,5533.42886,0.06658,0.24998
32.20000,1.42103,5541.69454,0.06771,0.25027
32.30000,1.42603,5551.31137,0.06881,0.25055
32.40000,1.43101,5559.33453,0.06996,0.25084
32.50000,1.43600,5565.90632,0.07109,0.25112
32.60000,1.44101,5575.37079,0.07233,0.25142
32.70000,1.44602,5581.42066,0.07352,0.25169
32.72980,1.44752,5583.89649,0.07388,0.25177
32.80000,1.45102,5591.07438,0.07469,0.25198
32.90000,1.45600,5597.88905,0.07590,0.25225
33.00000,1.46101,5604.61208,0.07707,0.25254
33.10000,1.46601,5611.80450,0.07831,0.25283
33.20000,1.47101,5619.51101,0.07943,0.25312
33.30000,1.47602,5626.70082,0.08067,0.25339
33.40000,1.48103,5634.37752,0.08184,0.25370
33.50000,1.48603,5641.85344,0.08309,0.25397
33.60000,1.49100,5646.91760,0.08432,0.25427
33.70000,1.49597,5655.14714,0.08553,0.25455
33.80000,1.50099,5661.84931,0.08673,0.25485
33.90000,1.50601,5668.58537,0.08795,0.25515
34.00000,1.51103,5676.23936,0.08930,0.25545
34.10000,1.51603,5682.49486,0.09052,0.25577
34.20000,1.52102,5688.15619,0.09175,0.25606
34.30000,1.52602,5694.31968,0.09293,0.25637
34.40000,1.53100,5700.99019,0.09419,0.25665
34.50000,1.53599,5707.83354,0.09547,0.25696
34.60000,1.54098,5713.21100,0.09671,0.25727
34.70000,1.54599,5718.96248,0.09803,0.25759
34.80000,1.55101,5726.30391,0.09930,0.25789
34.90000,1.55601,5731.79200,0.10049,0.25819
35.00000,1.56101,5736.84573,0.10183,0.25849
35.10000,1.56600,5742.10621,0.10309,0.25880
35.20000,1.57101,5749.39847,0.10438,0.25911
35.30000,1.57602,5753.41322,0.10573,0.25941
35.40000,1.58104,5759.99245,0.10702,0.25971
35.50000,1.58604,5765.17209,0.10825,0.26002
35.60000,1.59103,5770.80064,0.10957,0.26030
35.70000,1.59601,5775.59955,0.11075,0.26061
35.80000,1.60101,5780.66707,0.11209,0.26088
35.90000,1.60601,5787.37929,0.11341,0.26119
36.00000,1.61103,5794.19397,0.11480,0.26149
36.10000,1.61604,5799.49729,0.11605,0.26180
36.20000,1.62103,5804.37593,0.11737,0.26210
36.30000,1.62597,5808.06397,0.11862,0.26239
36.40000,1.63091,5813.14117,0.11990,0.26271
36.50000,1.63589,5819.81875,0.12120,0.26303
36.60000,1.64094,5826.48106,0.12251,0.26332
36.70000,1.64600,5831.98927,0.12385,0.26365
36.75080,1.64858,5835.35843,0.12452,0.26379
36.80000,1.65106,5837.64650,0.12517,0.26395
36.90000,1.65605,5841.17286,0.12652,0.26424
37.00000,1.66105,5847.17765,0.12782,0.26455
37.10000,1.66603,5851.81043,0.12914,0.26484
37.20000,1.67101,5855.80058,0.13036,0.26515
37.30000,1.67602,5862.08664,0.13176,0.26548
37.40000,1.68104,5868.96464,0.13309,0.26576
37.50000,1.68604,5873.11126,0.13436,0.26607
37.60000,1.69100,5877.92099,0.13569,0.26637
37.70000,1.69596,5882.52768,0.13704,0.26668
37.80000,1.70099,5889.84080,0.13844,0.26698
37.90000,1.70603,5893.31388,0.13966,0.26728
38.00000,1.71103,5900.54095,0.14100,0.26759
38.10000,1.71605,5904.18987,0.14235,0.26790
38.20000,1.72103,5909.33263,0.14365,0.26817
38.30000,1.72603,5915.36425,0.14496,0.26849
38.40000,1.73101,5918.53261,0.14629,0.26878
38.50000,1.73599,5925.48251,0.14757,0.26909
38.60000,1.74099,5931.49923,0.14889,0.26939
38.70000,1.74602,5938.14924,0.15021,0.26969
38.80000,1.75105,5942.86881,0.15150,0.26999
38.90000,1.75603,5945.86469,0.15283,0.27028
39.00000,1.76101,5951.06445,0.15412,0.27057
39.10000,1.76600,5956.70119,0.15536,0.27086
39.20000,1.77100,5961.86705,0.15660,0.27113
39.30000,1.77601,5966.07067,0.15801,0.27142
39.40000,1.78101,5971.58894,0.15929,0.27170
39.50000,1.78603,5977.07145,0.16056,0.27198
39.60000,1.79103,5982.54427,0.16183,0.27226
39.70000,1.79603,5986.67115,0.16323,0.27254
39.80000,1.80103,5991.72786,0.16434,0.27282
39.90000,1.80603,5995.41552,0.16567,0.27311
40.00000,1.81102,6002.54312,0.16699,0.27340
40.10000,1.81602,6006.20843,0.16821,0.27366
40.20000,1.82101,6011.20777,0.16954,0.27394
40.30000,1.82600,6016.75138,0.17076,0.27425
40.40000,1.83098,6022.04651,0.17207,0.27454
40.50000,1.83597,6027.43812,0.17340,0.27482
40.60000,1.84098,6033.10913,0.17468,0.27512
40.70000,1.84601,6038.84384,0.17594,0.27540
40.80000,1.85102,6041.18556,0.17709,0.27569
40.90000,1.85602,6047.52861,0.17847,0.27596
41.00000,1.86102,6050.62097,0.17969,0.27625
41.10000,1.86602,6056.10721,0.18093,0.27651
41.20000,1.87101,6060.48144,0.18217,0.27680
41.30000,1.87602,6066.20237,0.18346,0.27710
41.40000,1.88102,6072.45304,0.18475,0.27737
41.50000,1.88604,6077.10853,0.18606,0.27764
41.60000,1.89103,6083.03733,0.18728,0.27791
41.65780,1.89393,6086.21538,0.18797,0.27807
41.70000,1.89603,6088.14918,0.18862,0.27821
41.80000,1.90102,6092.72607,0.18980,0.27849
41.90000,1.90602,6097.02952,0.19106,0.27875
42.00000,1.91100,6102.31906,0.19228,0.27904
42.10000,1.91600,6106.79612,0.19361,0.27932
42.20000,1.92100,6112.14004,0.19483,0.27959
42.30000,1.92600,6117.15354,0.19614,0.27987
42.40000,1.93098,6122.26836,0.19740,0.28015
42.50000,1.93598,6128.35996,0.19865,0.28042
42.60000,1.94100,6132.21265,0.19999,0.28071
42.70000,1.94602,6139.32274,0.20114,0.28099
42.80000,1.95105,6144.08404,0.20241,0.28128
42.90000,1.95603,6148.60430,0.20363,0.28155
43.00000,1.96100,6151.50817,0.20493,0.28182
43.10000,1.96600,6159.22920,0.20609,0.28209
43.20000,1.97100,6162.73619,0.20735,0.28236
43.30000,1.97600,6168.53274,0.20850,0.28265
43.40000,1.98102,6174.82178,0.20982,0.28291
43.50000,1.98604,6179.79169,0.21115,0.28319
43.60000,1.99103,6183.54864,0.21232,0.28345
43.70000,1.99603,6188.92722,0.21351,0.28371
43.80000,2.00102,6193.23365,0.21473,0.28395
43.90000,2.00600,6198.93037,0.21595,0.28422
44.00000,2.01101,6204.89754,0.21715,0.28449
44.10000,2.01603,6209.64170,0.21841,0.28475
44.20000,2.02102,6213.98129,0.21961,0.28501
44.30000,2.02600,6219.20712,0.22090,0.28528
44.40000,2.03098,6226.09518,0.22216,0.28555
44.50000,2.03601,6230.98202,0.22346,0.28583
44.60000,2.04102,6234.67937,0.22467,0.28610
44.70000,2.04604,6240.07657,0.22585,0.28635
44.80000,2.05103,6245.12769,0.22712,0.28662
44.90000,2.05601,6248.97368,0.22833,0.28691
45.00000,2.06101,6253.91528,0.22949,0.28716
45.10000,2.06600,6256.60866,0.23075,0.28741
45.20000,2.07100,6263.43712,0.23194,0.28768
45.30000,2.07600,6267.28758,0.23318,0.28793
45.40000,2.08102,6273.69061,0.23441,0.28820
45.50000,2.08605,6278.20566,0.23557,0.28845
45.60000,2.09103,6281.65677,0.23681,0.28873
45.70000,2.09602,6286.89378,0.23802,0.28898
45.80000,2.10100,6292.43478,0.23920,0.28925
45.90000,2.10600,6297.41699,0.24040,0.28951
46.00000,2.11101,6301.53641,0.24160,0.28977
46.10000,2.11601,6307.92901,0.24283,0.29005
46.20000,2.12099,6312.77785,0.24404,0.29032
46.30000,2.12598,6317.43222,0.24521,0.29060
46.40000,2.13099,6322.00688,0.24654,0.29086
46.50000,2.13599,6327.14555,0.24769,0.29114
46.60000,2.14101,6332.59043,0.24892,0.29140
46.70000,2.14603,6336.19875,0.25017,0.29166
46.70580,2.14633,6336.47144,0.25025,0.29168
46.80000,2.15104,6342.96536,0.25132,0.29193
46.90000,2.15604,6347.78738,0.25254,0.29219
47.00000,2.16102,6352.02378,0.25376,0.29247
47.10000,2.16602,6355.54940,0.25498,0.29274
47.20000,2.17103,6361.67973,0.25615,0.29300
47.30000,2.17604,6365.51753,0.25734,0.29324
47.40000,2.18105,6370.56977,0.25846,0.29351
47.50000,2.18605,6374.62214,0.25973,0.29377
47.60000,2.19104,6379.93366,0.26089,0.29403
47.70000,2.19601,6383.60009,0.26210,0.29429
47.80000,2.20099,6388.69852,0.26330,0.29456
47.90000,2.20598,6395.05982,0.26454,0.29483
48.00000,2.21099,6400.94876,0.26563,0.29508
48.10000,2.21601,6405.07862,0.26689,0.29534
48.20000,2.22101,6409.29043,0.26803,0.29559
48.30000,2.22599,6413.50970,0.26917,0.29584
48.40000,2.23098,6420.00362,0.27036,0.29611
48.50000,2.23599,6424.58498,0.27155,0.29638
48.60000,2.24102,6430.23774,0.27281,0.29665
48.70000,2.24602,6435.63047,0.27399,0.29693
48.80000,2.25102,6440.44876,0.27522,0.29721
48.90000,2.25601,6446.09705,0.27645,0.29749
49.00000,2.26101,6449.71654,0.27770,0.29777
49.10000,2.26599,6454.33813,0.27886,0.29803
49.20000,2.27097,6458.27875,0.28006,0.29830
49.30000,2.27600,6463.55078,0.28122,0.29856
49.40000,2.28103,6468.28339,0.28250,0.29883
49.50000,2.28605,6471.50278,0.28361,0.29909
49.60000,2.29102,6474.25652,0.28490,0.29935
49.70000,2.29598,6479.51812,0.28598,0.29961
49.80000,2.30102,6484.84528,0.28719,0.29986
49.90000,2.30604,6490.21715,0.28841,0.30015
