Time,Extension,Load,Displacement (Strain 1),Displacement (Strain 2)
(sec),(mm),(N),(mm),(mm)
12.73,1.197
0.00180,0.00003,80.12131,-0.18427,0.17518
0.10000,0.00218,82.41041,-0.18423,0.17520
0.20000,0.00661,106.06507,-0.18403,0.17523
0.30000,0.01179,125.29511,-0.18387,0.17525
0.40000,0.01720,141.88010,-0.18383,0.17526
0.50000,0.02261,156.79775,-0.18377,0.17527
0.60000,0.02797,168.84198,-0.18373,0.17529
0.70000,0.03325,181.75673,-0.18356,0.17531
0.80000,0.03844,191.82814,-0.18346,0.17532
0.90000,0.04357,203.39014,-0.18340,0.17534
1.00000,0.04866,211.52785,-0.18332,0.17535
1.10000,0.05371,222.57911,-0.18327,0.17537
1.20000,0.05876,232.59129,-0.18319,0.17538
1.30000,0.06381,242.84516,-0.18317,0.17539
1.40000,0.06886,254.22247,-0.18309,0.17541
1.50000,0.07384,263.53141,-0.18300,0.17542
1.60000,0.07879,272.92883,-0.18296,0.17543
1.70000,0.08376,282.43614,-0.18294,0.17545
1.80000,0.08878,294.41379,-0.18294,0.17546
1.90000,0.09384,306.16242,-0.18295,0.17547
2.00000,0.09889,317.94151,-0.18300,0.17550
2.01480,0.09964,319.60243,-0.18305,0.17550
2.10000,0.10388,329.26435,-0.18311,0.17551
2.20000,0.10888,341.39976,-0.18318,0.17552
2.30000,0.11387,353.52418,-0.18328,0.17554
2.40000,0.11885,366.14584,-0.18330,0.17555
2.50000,0.12385,378.98319,-0.18339,0.17557
2.60000,0.12887,392.62408,-0.18335,0.17557
2.70000,0.13389,406.29525,-0.18329,0.17559
2.80000,0.13888,419.66792,-0.18330,0.17561
2.90000,0.14384,432.82881,-0.18320,0.17564
3.00000,0.14882,447.22231,-0.18315,0.17565
3.10000,0.15384,461.73939,-0.18300,0.17567
3.20000,0.15886,475.11971,-0.18295,0.17570
3.30000,0.16387,490.40457,-0.18278,0.17572
3.32280,0.16503,494.07165,-0.18280,0.17572
3.40000,0.16601,490.39787,-0.18294,0.17570
3.50000,0.16270,476.66766,-0.18306,0.17569
3.60000,0.15763,447.86949,-0.18325,0.17565
3.70000,0.15191,400.94387,-0.18366,0.17559
3.80000,0.14608,353.01894,-0.18396,0.17553
3.90000,0.14033,309.29185,-0.18433,0.17547
4.00000,0.13475,270.13170,-0.18467,0.17541
4.10000,0.12931,236.13553,-0.18488,0.17537
4.20000,0.12398,207.38300,-0.18522,0.17533
4.30000,0.11876,179.77078,-0.18536,0.17532
4.40000,0.11361,156.79142,-0.18561,0.17527
4.50000,0.10851,136.51364,-0.18575,0.17525
4.60000,0.10344,122.94417,-0.18558,0.17527
4.70000,0.09839,111.05323,-0.18546,0.17528
4.80000,0.09339,100.38698,-0.18529,0.17528
4.90000,0.08840,90.64851,-0.18530,0.17527
4.96980,0.08489,82.37008,-0.18519,0.17526
5.00000,0.08337,77.98821,-0.18515,0.17526
5.10000,0.07832,64.12240,-0.18530,0.17525
5.20000,0.07329,53.25992,-0.18534,0.17523
5.20480,0.07304,52.81139,-0.18536,0.17523
5.30000,0.07247,53.61345,-0.18529,0.17522
5.40000,0.07618,58.78266,-0.18521,0.17523
5.50000,0.08138,84.16586,-0.18499,0.17526
5.60000,0.08715,103.03902,-0.18493,0.17528
5.70000,0.09302,117.52229,-0.18475,0.17530
5.80000,0.09879,132.46350,-0.18472,0.17530
5.90000,0.10432,151.23766,-0.18459,0.17532
6.00000,0.10973,171.33737,-0.18445,0.17533
6.10000,0.11501,193.52548,-0.18431,0.17536
6.20000,0.12019,213.04162,-0.18415,0.17537
6.30000,0.12534,236.08916,-0.18409,0.17540
6.40000,0.13046,260.21777,-0.18409,0.17541
6.50000,0.13554,287.61802,-0.18403,0.17544
6.60000,0.14058,317.03394,-0.18400,0.17547
6.60480,0.14083,318.45113,-0.18400,0.17547
6.70000,0.14556,349.94800,-0.18395,0.17552
6.80000,0.15059,379.94720,-0.18370,0.17555
6.90000,0.15562,406.95202,-0.18358,0.17558
7.00000,0.16064,432.11384,-0.18345,0.17562
7.10000,0.16566,455.05771,-0.18327,0.17565
7.20000,0.17067,478.82274,-0.18300,0.17569
7.30000,0.17567,497.56980,-0.18283,0.17571
7.40000,0.18066,520.07176,-0.18268,0.17572
7.50000,0.18565,539.38320,-0.18259,0.17576
7.60000,0.19066,558.44532,-0.18240,0.17580
7.62880,0.19210,563.91545,-0.18240,0.17581
7.70000,0.19565,576.72244,-0.18228,0.17583
7.80000,0.20065,594.76513,-0.18213,0.17585
7.90000,0.20564,611.52689,-0.18193,0.17588
8.00000,0.21064,628.15156,-0.18185,0.17591
8.10000,0.21564,646.31002,-0.18179,0.17593
8.20000,0.22064,663.15429,-0.18158,0.17595
8.30000,0.22564,681.57669,-0.18146,0.17598
8.40000,0.23065,697.86413,-0.18138,0.17600
8.50000,0.23567,715.27893,-0.18120,0.17603
8.60000,0.24066,731.80338,-0.18103,0.17606
8.70000,0.24565,748.78419,-0.18100,0.17608
8.80000,0.25065,765.42189,-0.18087,0.17611
8.90000,0.25565,781.60726,-0.18063,0.17614
9.00000,0.26068,800.07594,-0.18056,0.17616
9.08580,0.26499,815.03922,-0.18041,0.17619
9.10000,0.26569,817.85778,-0.18038,0.17619
9.20000,0.27068,835.53027,-0.18032,0.17620
9.30000,0.27565,853.43514,-0.18004,0.17624
9.40000,0.28062,870.49808,-0.17999,0.17626
9.50000,0.28563,888.68299,-0.17985,0.17630
9.60000,0.29063,909.02494,-0.17959,0.17632
9.70000,0.29564,925.48830,-0.17945,0.17635
9.80000,0.30065,943.72323,-0.17936,0.17638
9.90000,0.30565,961.27503,-0.17918,0.17641
10.00000,0.31065,979.30497,-0.17907,0.17644
10.10000,0.31565,996.76698,-0.17897,0.17646
10.20000,0.32065,1015.37220,-0.17876,0.17650
10.30000,0.32566,1034.18687,-0.17859,0.17651
10.40000,0.33068,1053.20606,-0.17853,0.17654
10.49480,0.33544,1070.30459,-0.17834,0.17657
10.50000,0.33569,1071.34981,-0.17832,0.17658
10.60000,0.34067,1091.31485,-0.17816,0.17661
10.70000,0.34565,1110.15886,-0.17806,0.17662
10.80000,0.35065,1128.71155,-0.17792,0.17667
10.90000,0.35566,1149.33616,-0.17773,0.17670
11.00000,0.36067,1168.14421,-0.17756,0.17672
11.10000,0.36566,1186.84778,-0.17742,0.17674
11.20000,0.37065,1205.74394,-0.17727,0.17678
11.30000,0.37565,1225.64379,-0.17712,0.17680
11.40000,0.38064,1243.78540,-0.17704,0.17683
11.50000,0.38563,1264.04129,-0.17687,0.17687
11.60000,0.39063,1283.59692,-0.17670,0.17691
11.70000,0.39564,1303.98599,-0.17663,0.17693
11.77580,0.39946,1318.03658,-0.17639,0.17694
11.80000,0.40066,1323.41646,-0.17639,0.17695
11.90000,0.40566,1343.73493,-0.17626,0.17699
12.00000,0.41064,1363.00344,-0.17608,0.17702
12.10000,0.41563,1382.65463,-0.17601,0.17704
12.20000,0.42064,1402.52821,-0.17582,0.17708
12.30000,0.42565,1423.12432,-0.17561,0.17710
12.40000,0.43066,1444.13169,-0.17541,0.17713
12.50000,0.43566,1463.47703,-0.17524,0.17716
12.60000,0.44066,1483.84403,-0.17513,0.17719
12.70000,0.44566,1503.28903,-0.17503,0.17723
12.80000,0.45065,1523.76173,-0.17496,0.17724
12.90000,0.45566,1544.09492,-0.17473,0.17728
13.00000,0.46067,1564.75939,-0.17459,0.17730
13.01980,0.46168,1568.78978,-0.17453,0.17731
13.10000,0.46568,1586.69632,-0.17439,0.17734
13.20000,0.47066,1606.65661,-0.17422,0.17737
13.30000,0.47564,1626.47776,-0.17407,0.17740
13.40000,0.48063,1651.45956,-0.17387,0.17744
13.50000,0.48562,1671.29636,-0.17372,0.17746
13.60000,0.49063,1691.86089,-0.17362,0.17749
13.70000,0.49565,1712.78156,-0.17340,0.17751
13.80000,0.50066,1734.73507,-0.17327,0.17755
13.90000,0.50566,1753.99091,-0.17306,0.17759
14.00000,0.51065,1774.70520,-0.17290,0.17760
14.10000,0.51564,1795.76818,-0.17275,0.17764
14.20000,0.52064,1816.99041,-0.17264,0.17767
14.22280,0.52179,1821.23762,-0.17256,0.17769
14.30000,0.52565,1837.39662,-0.17248,0.17770
14.40000,0.53066,1857.49084,-0.17231,0.17773
14.50000,0.53566,1879.24635,-0.17216,0.17776
14.60000,0.54066,1901.40251,-0.17193,0.17779
14.70000,0.54566,1922.19149,-0.17187,0.17784
14.80000,0.55066,1944.56838,-0.17165,0.17787
14.90000,0.55566,1966.11602,-0.17144,0.17790
15.00000,0.56066,1987.74338,-0.17131,0.17793
15.10000,0.56565,2010.33577,-0.17114,0.17798
15.20000,0.57065,2032.52174,-0.17099,0.17800
15.30000,0.57563,2053.68455,-0.17081,0.17803
15.37580,0.57943,2069.56938,-0.17063,0.17806
15.40000,0.58063,2074.71251,-0.17063,0.17807
15.50000,0.58562,2098.28224,-0.17045,0.17809
15.60000,0.59062,2119.14070,-0.17028,0.17813
15.70000,0.59564,2141.99796,-0.17010,0.17817
15.80000,0.60068,2164.34058,-0.16993,0.17820
15.90000,0.60568,2185.87834,-0.16976,0.17823
16.00000,0.61066,2208.32154,-0.16963,0.17827
16.10000,0.61565,2229.67658,-0.16943,0.17831
16.20000,0.62066,2251.56508,-0.16925,0.17833
16.30000,0.62567,2272.58354,-0.16910,0.17837
16.40000,0.63068,2294.04513,-0.16897,0.17842
16.50000,0.63568,2316.44902,-0.16879,0.17844
16.51580,0.63647,2319.76192,-0.16872,0.17845
16.60000,0.64067,2338.61618,-0.16863,0.17848
16.70000,0.64566,2359.85499,-0.16841,0.17851
16.80000,0.65064,2381.68873,-0.16820,0.17855
16.90000,0.65563,2404.95820,-0.16807,0.17858
17.00000,0.66065,2428.08703,-0.16787,0.17862
17.10000,0.66566,2451.94007,-0.16771,0.17864
17.20000,0.67065,2472.88700,-0.16753,0.17869
17.30000,0.67561,2494.92414,-0.16731,0.17872
17.40000,0.68060,2517.97996,-0.16722,0.17875
17.50000,0.68562,2543.12735,-0.16689,0.17880
17.60000,0.69064,2567.69005,-0.16681,0.17883
17.60580,0.69094,2568.98738,-0.16680,0.17883
17.70000,0.69567,2595.56919,-0.16658,0.17887
17.80000,0.70067,2619.11172,-0.16635,0.17891
17.90000,0.70565,2644.59662,-0.16614,0.17895
18.00000,0.71064,2668.32132,-0.16596,0.17899
18.10000,0.71563,2695.05680,-0.16578,0.17902
18.20000,0.72061,2719.41517,-0.16550,0.17907
18.30000,0.72563,2742.81111,-0.16539,0.17910
18.40000,0.73064,2767.34848,-0.16513,0.17914
18.50000,0.73567,2790.60174,-0.16499,0.17920
18.60000,0.74066,2813.85072,-0.16484,0.17923
18.61080,0.74121,2816.54019,-0.16478,0.17923
18.70000,0.74565,2839.03945,-0.16459,0.17928
18.80000,0.75068,2864.58209,-0.16443,0.17931
18.90000,0.75566,2890.43877,-0.16415,0.17935
19.00000,0.76065,2913.91071,-0.16396,0.17939
19.10000,0.76566,2938.29571,-0.16379,0.17942
19.20000,0.77065,2963.31737,-0.16356,0.17946
19.30000,0.77564,2988.49884,-0.16337,0.17950
19.40000,0.78065,3013.12730,-0.16322,0.17955
19.50000,0.78563,3038.82454,-0.16292,0.17960
19.59280,0.79029,3064.77528,-0.16279,0.17962
19.60000,0.79064,3066.76980,-0.16278,0.17963
19.70000,0.79564,3093.01298,-0.16251,0.17969
19.80000,0.80065,3119.10752,-0.16225,0.17973
19.90000,0.80566,3143.87344,-0.16207,0.17976
20.00000,0.81064,3169.26762,-0.16197,0.17980
20.10000,0.81566,3194.61152,-0.16163,0.17985
20.20000,0.82066,3219.42270,-0.16142,0.17990
20.30000,0.82566,3243.60207,-0.16128,0.17994
20.40000,0.83067,3268.27541,-0.16108,0.17999
20.50000,0.83567,3293.36524,-0.16079,0.18003
20.59880,0.84063,3319.13717,-0.16060,0.18007
20.60000,0.84068,3319.39831,-0.16060,0.18007
20.70000,0.84567,3343.92637,-0.16035,0.18013
20.80000,0.85065,3368.40414,-0.16018,0.18016
20.90000,0.85563,3395.12788,-0.15996,0.18021
21.00000,0.86063,3420.03442,-0.15969,0.18027
21.10000,0.86565,3445.54447,-0.15950,0.18031
21.20000,0.87065,3471.61181,-0.15925,0.18037
21.30000,0.87562,3496.00650,-0.15900,0.18042
21.40000,0.88061,3519.63006,-0.15890,0.18048
21.50000,0.88562,3547.23297,-0.15857,0.18052
21.58180,0.88975,3567.90982,-0.15838,0.18056
21.60000,0.89065,3572.33658,-0.15832,0.18057
21.70000,0.89567,3598.91579,-0.15809,0.18062
21.80000,0.90067,3624.64897,-0.15788,0.18066
21.90000,0.90566,3650.55539,-0.15761,0.18074
22.00000,0.91065,3675.77970,-0.15737,0.18077
22.10000,0.91565,3700.24890,-0.15713,0.18083
22.20000,0.92065,3724.79856,-0.15689,0.18089
22.30000,0.92566,3750.20206,-0.15668,0.18093
22.40000,0.93068,3776.21800,-0.15638,0.18099
22.50000,0.93568,3800.09227,-0.15612,0.18105
22.56780,0.93907,3817.48900,-0.15595,0.18109
22.60000,0.94066,3824.54395,-0.15591,0.18110
22.70000,0.94564,3850.25144,-0.15565,0.18116
22.80000,0.95063,3875.03132,-0.15537,0.18121
22.90000,0.95563,3899.19244,-0.15515,0.18127
23.00000,0.96064,3924.67268,-0.15497,0.18133
23.10000,0.96565,3948.42550,-0.15460,0.18140
23.20000,0.97064,3973.79845,-0.15437,0.18145
23.30000,0.97563,3997.46485,-0.15414,0.18152
23.40000,0.98062,4022.07263,-0.15381,0.18159
23.50000,0.98563,4048.66450,-0.15355,0.18165
23.58980,0.99013,4071.01065,-0.15334,0.18172
23.60000,0.99063,4073.15567,-0.15331,0.18173
23.70000,0.99564,4097.56750,-0.15297,0.18180
23.80000,1.00065,4122.85291,-0.15272,0.18187
23.90000,1.00565,4146.49434,-0.15243,0.18194
24.00000,1.01064,4172.01519,-0.15209,0.18200
24.10000,1.01564,4195.39213,-0.15182,0.18208
24.20000,1.02065,4218.77354,-0.15138,0.18216
24.30000,1.02566,4243.94980,-0.15120,0.18224
24.40000,1.03069,4268.02523,-0.15092,0.18232
24.50000,1.03570,4290.50960,-0.15055,0.18239
24.60000,1.04068,4312.90232,-0.15024,0.18249
24.62680,1.04203,4320.51718,-0.15011,0.18250
24.70000,1.04565,4336.62608,-0.14986,0.18257
24.80000,1.05064,4359.89089,-0.14954,0.18264
24.90000,1.05563,4384.87828,-0.14921,0.18274
25.00000,1.06064,4407.54592,-0.14890,0.18283
25.10000,1.06565,4429.95988,-0.14852,0.18294
25.20000,1.07064,4452.32652,-0.14812,0.18303
25.30000,1.07562,4474.59519,-0.14779,0.18315
25.40000,1.08061,4498.65013,-0.14736,0.18325
25.50000,1.08562,4521.68323,-0.14699,0.18336
25.60000,1.09064,4543.34207,-0.14660,0.18349
25.70000,1.09565,4565.46284,-0.14614,0.18359
25.71880,1.09660,4569.70558,-0.14605,0.18361
25.80000,1.10066,4587.08890,-0.14578,0.18372
25.90000,1.10567,4608.18298,-0.14531,0.18382
26.00000,1.11067,4629.76731,-0.14495,0.18395
26.10000,1.11567,4651.93875,-0.14455,0.18408
26.20000,1.12065,4674.33669,-0.14411,0.18420
26.30000,1.12565,4696.87693,-0.14361,0.18434
26.40000,1.13067,4717.14288,-0.14307,0.18450
26.50000,1.13567,4737.07244,-0.14263,0.18464
26.60000,1.14065,4755.46643,-0.14219,0.18478
26.70000,1.14562,4774.73810,-0.14165,0.18493
26.80000,1.15061,4794.46538,-0.14123,0.18510
26.90000,1.15563,4815.56393,-0.14067,0.18525
26.91680,1.15649,4818.14854,-0.14059,0.18529
27.00000,1.16065,4835.21484,-0.14019,0.18541
27.10000,1.16565,4853.00794,-0.13957,0.18558
27.20000,1.17065,4872.21219,-0.13907,0.18576
27.30000,1.17567,4890.56706,-0.13851,0.18593
27.40000,1.18066,4909.44758,-0.13786,0.18609
27.50000,1.18565,4927.76297,-0.13739,0.18627
27.60000,1.19065,4946.45089,-0.13668,0.18644
27.70000,1.19566,4964.07822,-0.13605,0.18662
27.80000,1.20067,4982.03561,-0.13544,0.18681
27.90000,1.20567,4996.74492,-0.13478,0.18700
28.00000,1.21066,5014.49779,-0.13425,0.18720
28.10000,1.21566,5031.50448,-0.13362,0.18740
28.20000,1.22064,5046.92383,-0.13303,0.18761
28.30000,1.22565,5064.94567,-0.13227,0.18782
28.34380,1.22786,5071.12592,-0.13209,0.18792
28.40000,1.23065,5080.76809,-0.13162,0.18804
28.50000,1.23566,5097.37022,-0.13094,0.18827
28.60000,1.24064,5112.71395,-0.13022,0.18851
