Time,Extension,Load,Displacement (Strain 1),Displacement (Strain 2)
(sec),(mm),(N),(mm),(mm)
12.49,1.194
0.00000,0.00004,89.43127,-1.17412,0.44998
0.00180,0.00004,89.54341,-1.17412,0.44998
0.10000,0.00220,92.53751,-1.17404,0.44999
0.20000,0.00665,115.42588,-1.17386,0.45003
0.30000,0.01182,136.51149,-1.17371,0.45005
0.40000,0.01721,152.21843,-1.17354,0.45006
0.50000,0.02262,164.80219,-1.17352,0.45006
0.60000,0.02797,176.24823,-1.17345,0.45007
0.70000,0.03326,186.03094,-1.17337,0.45010
0.80000,0.03845,197.97022,-1.17330,0.45011
0.90000,0.04357,206.38239,-1.17333,0.45012
1.00000,0.04865,217.12705,-1.17317,0.45015
1.10000,0.05371,227.20918,-1.17313,0.45017
1.20000,0.05877,237.63347,-1.17304,0.45019
1.30000,0.06382,247.19909,-1.17307,0.45020
1.40000,0.06885,260.20929,-1.17294,0.45020
1.50000,0.07383,271.33124,-1.17292,0.45022
1.60000,0.07879,281.83851,-1.17281,0.45023
1.70000,0.08376,292.93904,-1.17280,0.45025
1.80000,0.08879,303.83421,-1.17276,0.45025
1.90000,0.09384,315.78233,-1.17251,0.45028
2.00000,0.09889,327.06624,-1.17263,0.45029
2.07080,0.10244,335.64968,-1.17253,0.45029
2.10000,0.10388,338.37352,-1.17246,0.45030
2.20000,0.10888,349.68518,-1.17238,0.45032
2.30000,0.11386,363.15583,-1.17216,0.45033
2.40000,0.11884,374.25496,-1.17226,0.45035
2.50000,0.12385,386.91172,-1.17195,0.45037
2.60000,0.12887,400.66484,-1.17169,0.45040
2.70000,0.13389,414.10448,-1.17159,0.45041
2.80000,0.13887,426.43109,-1.17149,0.45043
2.90000,0.14384,439.14216,-1.17144,0.45044
3.00000,0.14882,453.35190,-1.17139,0.45045
3.10000,0.15385,467.02465,-1.17124,0.45049
3.20000,0.15886,480.10070,-1.17105,0.45050
3.29580,0.16367,492.50470,-1.17115,0.45051
3.30000,0.16387,493.35873,-1.17114,0.45051
3.40000,0.16400,483.63106,-1.17115,0.45049
3.50000,0.16007,471.84248,-1.17126,0.45048
3.60000,0.15474,430.49697,-1.17168,0.45044
3.70000,0.14896,381.08304,-1.17236,0.45037
3.80000,0.14315,333.39774,-1.17271,0.45029
3.90000,0.13743,289.31536,-1.17301,0.45024
4.00000,0.13189,248.83086,-1.17336,0.45019
4.10000,0.12649,213.48223,-1.17357,0.45017
4.20000,0.12120,183.33532,-1.17382,0.45013
4.30000,0.11600,154.81105,-1.17408,0.45010
4.40000,0.11086,131.86447,-1.17421,0.45008
4.50000,0.10577,116.17513,-1.17422,0.45004
4.60000,0.10071,98.28145,-1.17439,0.45003
4.60380,0.10050,97.46859,-1.17440,0.45003
4.70000,0.09567,79.01378,-1.17455,0.45001
4.80000,0.09068,62.15386,-1.17459,0.44999
4.82380,0.08947,58.66345,-1.17465,0.44998
4.90000,0.08854,58.11928,-1.17461,0.44996
5.00000,0.09178,65.57377,-1.17444,0.44999
5.10000,0.09686,85.15408,-1.17431,0.45001
5.20000,0.10257,116.01923,-1.17410,0.45006
5.30000,0.10840,143.36966,-1.17396,0.45008
5.40000,0.11412,169.36678,-1.17375,0.45010
5.50000,0.11967,197.80537,-1.17357,0.45014
5.60000,0.12512,224.36744,-1.17334,0.45016
5.70000,0.13046,251.92425,-1.17313,0.45019
5.80000,0.13569,283.07177,-1.17291,0.45023
5.90000,0.14082,314.41087,-1.17261,0.45026
5.95480,0.14361,333.19714,-1.17254,0.45029
6.00000,0.14588,348.01578,-1.17246,0.45029
6.10000,0.15098,383.32967,-1.17190,0.45035
6.20000,0.15605,413.03430,-1.17169,0.45039
6.30000,0.16108,441.12010,-1.17147,0.45042
6.40000,0.16612,464.04079,-1.17131,0.45046
6.50000,0.17114,487.12203,-1.17113,0.45047
6.60000,0.17615,506.18313,-1.17096,0.45050
6.70000,0.18115,525.31604,-1.17091,0.45054
6.80000,0.18611,542.62951,-1.17081,0.45057
6.90000,0.19112,561.05480,-1.17062,0.45059
7.00000,0.19614,579.32604,-1.17060,0.45062
7.02080,0.19720,582.85780,-1.17047,0.45062
7.10000,0.20116,596.50699,-1.17040,0.45064
7.20000,0.20615,611.13918,-1.17031,0.45064
7.30000,0.21113,629.41844,-1.17028,0.45069
7.40000,0.21612,645.72310,-1.17012,0.45070
7.50000,0.22113,662.67438,-1.16993,0.45073
7.60000,0.22616,678.89877,-1.16984,0.45074
7.70000,0.23116,696.37159,-1.16977,0.45077
7.80000,0.23616,713.22257,-1.16960,0.45079
7.90000,0.24115,729.02050,-1.16955,0.45081
8.00000,0.24614,744.96130,-1.16947,0.45083
8.10000,0.25115,761.23020,-1.16928,0.45085
8.20000,0.25615,777.98776,-1.16917,0.45089
8.30000,0.26117,795.45397,-1.16903,0.45090
8.40000,0.26617,813.44610,-1.16904,0.45093
8.50000,0.27117,829.82499,-1.16888,0.45096
8.52180,0.27227,833.59843,-1.16883,0.45096
8.60000,0.27615,849.05401,-1.16869,0.45098
8.70000,0.28112,865.69581,-1.16860,0.45100
8.80000,0.28611,883.61017,-1.16841,0.45102
8.90000,0.29111,902.05278,-1.16817,0.45106
9.00000,0.29613,920.47043,-1.16821,0.45106
9.10000,0.30114,936.45835,-1.16803,0.45108
9.20000,0.30614,954.93952,-1.16794,0.45112
9.30000,0.31113,971.80028,-1.16780,0.45115
9.40000,0.31614,990.44982,-1.16763,0.45116
9.50000,0.32115,1007.63338,-1.16757,0.45118
9.60000,0.32616,1027.46543,-1.16745,0.45122
9.70000,0.33117,1046.07474,-1.16732,0.45124
9.80000,0.33616,1065.06431,-1.16713,0.45126
9.89980,0.34115,1083.62436,-1.16697,0.45129
9.90000,0.34115,1083.62436,-1.16697,0.45129
10.00000,0.34615,1103.08854,-1.16683,0.45132
10.10000,0.35116,1122.12673,-1.16674,0.45134
10.20000,0.35615,1140.47816,-1.16661,0.45138
10.30000,0.36115,1160.32800,-1.16651,0.45138
10.40000,0.36614,1179.88782,-1.16631,0.45141
10.50000,0.37114,1199.10240,-1.16626,0.45145
10.60000,0.37614,1218.63531,-1.16599,0.45147
10.70000,0.38112,1237.37697,-1.16590,0.45150
10.80000,0.38611,1256.82931,-1.16584,0.45152
10.90000,0.39112,1275.96855,-1.16568,0.45156
11.00000,0.39614,1297.79680,-1.16550,0.45159
11.10000,0.40115,1315.53020,-1.16536,0.45161
11.19680,0.40598,1334.64262,-1.16524,0.45163
11.20000,0.40613,1335.27573,-1.16523,0.45163
11.30000,0.41113,1355.97726,-1.16516,0.45167
11.40000,0.41613,1375.64149,-1.16492,0.45170
11.50000,0.42114,1395.92951,-1.16489,0.45172
11.60000,0.42614,1417.60325,-1.16462,0.45174
11.70000,0.43115,1438.04410,-1.16448,0.45177
11.80000,0.43615,1457.95625,-1.16435,0.45179
11.90000,0.44114,1476.78619,-1.16426,0.45183
12.00000,0.44615,1496.62979,-1.16412,0.45185
12.10000,0.45114,1516.96177,-1.16397,0.45188
12.20000,0.45614,1538.44813,-1.16385,0.45191
12.30000,0.46116,1560.14245,-1.16369,0.45193
12.40000,0.46619,1580.67662,-1.16358,0.45196
12.41480,0.46694,1583.94184,-1.16357,0.45196
12.50000,0.47116,1602.23264,-1.16341,0.45199
12.60000,0.47613,1623.31183,-1.16331,0.45201
12.70000,0.48111,1645.51102,-1.16316,0.45205
12.80000,0.48612,1666.20892,-1.16295,0.45206
12.90000,0.49113,1687.37844,-1.16280,0.45211
13.00000,0.49615,1708.62619,-1.16271,0.45212
13.10000,0.50115,1730.01029,-1.16247,0.45216
13.20000,0.50614,1749.96331,-1.16236,0.45219
13.30000,0.51115,1769.25920,-1.16229,0.45223
13.40000,0.51614,1791.26877,-1.16200,0.45224
13.50000,0.52113,1813.06005,-1.16198,0.45228
13.60000,0.52613,1833.81028,-1.16176,0.45231
13.60180,0.52623,1834.16810,-1.16176,0.45230
13.70000,0.53114,1855.01557,-1.16162,0.45234
13.80000,0.53615,1876.88135,-1.16148,0.45236
13.90000,0.54116,1898.45357,-1.16134,0.45238
14.00000,0.54616,1920.15935,-1.16119,0.45242
14.10000,0.55115,1941.16384,-1.16097,0.45245
14.20000,0.55615,1962.96237,-1.16088,0.45246
14.30000,0.56115,1984.68268,-1.16066,0.45251
14.40000,0.56615,2007.94730,-1.16056,0.45252
14.50000,0.57114,2030.44172,-1.16036,0.45257
14.60000,0.57612,2050.36923,-1.16022,0.45260
14.70000,0.58111,2074.72984,-1.16012,0.45262
14.73880,0.58306,2081.85967,-1.16003,0.45264
14.80000,0.58612,2095.58271,-1.15993,0.45267
14.90000,0.59113,2118.29804,-1.15969,0.45267
15.00000,0.59614,2139.98612,-1.15956,0.45271
15.10000,0.60116,2163.16264,-1.15940,0.45272
15.20000,0.60617,2185.70437,-1.15933,0.45277
15.30000,0.61116,2208.15763,-1.15909,0.45280
15.40000,0.61616,2229.18298,-1.15901,0.45283
15.50000,0.62115,2251.41533,-1.15886,0.45285
15.60000,0.62615,2271.92976,-1.15869,0.45288
15.70000,0.63116,2294.86357,-1.15852,0.45292
15.80000,0.63616,2316.87557,-1.15835,0.45294
15.86480,0.63941,2330.34175,-1.15827,0.45296
15.90000,0.64115,2339.03844,-1.15818,0.45298
16.00000,0.64614,2361.02305,-1.15800,0.45300
16.10000,0.65113,2382.79141,-1.15782,0.45304
16.20000,0.65613,2405.51066,-1.15772,0.45306
16.30000,0.66114,2429.55983,-1.15747,0.45310
16.40000,0.66615,2451.32241,-1.15733,0.45312
16.50000,0.67114,2475.47291,-1.15719,0.45315
16.60000,0.67610,2494.95953,-1.15701,0.45317
16.70000,0.68109,2521.14143,-1.15683,0.45322
16.80000,0.68611,2543.04558,-1.15663,0.45323
16.90000,0.69113,2569.98762,-1.15651,0.45328
16.94780,0.69354,2580.71888,-1.15642,0.45328
17.00000,0.69615,2594.65128,-1.15632,0.45331
17.10000,0.70116,2619.26074,-1.15618,0.45334
17.20000,0.70616,2644.46642,-1.15593,0.45336
17.30000,0.71114,2670.03588,-1.15576,0.45340
17.40000,0.71611,2694.40077,-1.15549,0.45343
17.50000,0.72109,2718.89307,-1.15537,0.45346
17.60000,0.72611,2743.47402,-1.15520,0.45352
17.70000,0.73113,2767.79830,-1.15498,0.45354
17.80000,0.73616,2791.02698,-1.15475,0.45356
17.90000,0.74115,2814.22045,-1.15464,0.45359
17.96880,0.74458,2830.51897,-1.15449,0.45360
18.00000,0.74612,2838.93589,-1.15447,0.45364
18.10000,0.75117,2865.55700,-1.15423,0.45366
18.20000,0.75617,2889.90382,-1.15409,0.45369
18.30000,0.76116,2915.84264,-1.15387,0.45372
18.40000,0.76615,2938.85302,-1.15372,0.45374
18.50000,0.77114,2964.50127,-1.15355,0.45380
18.60000,0.77613,2990.45742,-1.15333,0.45382
18.70000,0.78114,3014.10090,-1.15310,0.45387
18.80000,0.78612,3041.65911,-1.15290,0.45390
18.90000,0.79112,3067.23490,-1.15282,0.45395
18.94980,0.79362,3082.03064,-1.15258,0.45396
19.00000,0.79612,3095.23009,-1.15249,0.45397
19.10000,0.80115,3120.44658,-1.15228,0.45401
19.20000,0.80615,3145.53119,-1.15211,0.45405
19.30000,0.81114,3171.86527,-1.15193,0.45409
19.40000,0.81614,3195.44263,-1.15165,0.45412
19.50000,0.82115,3221.01600,-1.15146,0.45415
19.60000,0.82617,3245.98216,-1.15127,0.45421
19.70000,0.83117,3270.42714,-1.15101,0.45424
19.80000,0.83617,3294.76409,-1.15088,0.45427
19.90000,0.84116,3320.41644,-1.15068,0.45431
19.94780,0.84355,3332.70431,-1.15052,0.45434
20.00000,0.84614,3343.60041,-1.15050,0.45436
20.10000,0.85113,3371.16569,-1.15024,0.45439
20.20000,0.85613,3395.48923,-1.15000,0.45444
20.30000,0.86112,3422.10717,-1.14975,0.45448
20.40000,0.86614,3447.23649,-1.14953,0.45452
20.50000,0.87113,3472.05922,-1.14928,0.45457
20.60000,0.87612,3496.28888,-1.14906,0.45460
20.70000,0.88111,3522.17928,-1.14891,0.45465
20.80000,0.88612,3547.23074,-1.14858,0.45469
20.90000,0.89114,3573.50782,-1.14834,0.45472
20.92880,0.89260,3581.14094,-1.14828,0.45474
21.00000,0.89616,3598.66582,-1.14814,0.45477
21.10000,0.90116,3624.67505,-1.14789,0.45483
21.20000,0.90615,3650.75842,-1.14766,0.45487
21.30000,0.91115,3674.78244,-1.14738,0.45492
21.40000,0.91614,3700.13490,-1.14713,0.45497
21.50000,0.92113,3724.38356,-1.14696,0.45501
21.60000,0.92615,3749.00326,-1.14672,0.45507
21.70000,0.93117,3773.93663,-1.14651,0.45512
21.80000,0.93616,3798.83982,-1.14612,0.45518
21.90000,0.94115,3823.85813,-1.14600,0.45522
21.93680,0.94299,3831.77102,-1.14583,0.45525
22.00000,0.94614,3848.06022,-1.14564,0.45530
22.10000,0.95113,3871.81863,-1.14541,0.45535
22.20000,0.95613,3896.85929,-1.14516,0.45540
22.30000,0.96113,3921.24206,-1.14486,0.45546
22.40000,0.96612,3945.12564,-1.14464,0.45551
22.50000,0.97112,3968.96414,-1.14429,0.45558
22.60000,0.97612,3994.46189,-1.14402,0.45564
22.70000,0.98112,4018.01579,-1.14375,0.45569
22.80000,0.98612,4043.02664,-1.14344,0.45578
22.90000,0.99113,4067.27418,-1.14315,0.45583
22.96680,0.99448,4082.65665,-1.14299,0.45587
23.00000,0.99613,4091.24568,-1.14297,0.45589
23.10000,1.00115,4116.54077,-1.14253,0.45596
23.20000,1.00614,4138.83962,-1.14236,0.45604
23.30000,1.01112,4165.00233,-1.14197,0.45613
23.40000,1.01614,4188.14421,-1.14172,0.45620
23.50000,1.02115,4211.91268,-1.14132,0.45629
23.60000,1.02617,4234.92156,-1.14097,0.45636
23.70000,1.03118,4256.84117,-1.14062,0.45646
23.80000,1.03618,4280.74971,-1.14035,0.45653
23.90000,1.04117,4302.60599,-1.14008,0.45661
24.00000,1.04615,4324.98343,-1.13972,0.45670
24.04280,1.04829,4334.73699,-1.13943,0.45675
24.10000,1.05114,4346.95296,-1.13935,0.45679
24.20000,1.05613,4370.79817,-1.13904,0.45688
24.30000,1.06114,4392.00737,-1.13861,0.45698
24.40000,1.06616,4414.76554,-1.13826,0.45706
24.50000,1.07114,4435.82498,-1.13786,0.45713
24.60000,1.07611,4458.84019,-1.13746,0.45723
24.70000,1.08109,4481.53280,-1.13717,0.45732
24.80000,1.08610,4502.69431,-1.13676,0.45745
24.90000,1.09112,4523.90723,-1.13633,0.45756
25.00000,1.09615,4544.64667,-1.13588,0.45769
25.10000,1.10116,4566.25074,-1.13552,0.45780
25.19180,1.10575,4584.38881,-1.13516,0.45793
25.20000,1.10615,4586.29020,-1.13511,0.45794
25.30000,1.11115,4606.19293,-1.13478,0.45804
25.40000,1.11615,4627.49302,-1.13425,0.45818
25.50000,1.12115,4648.25928,-1.13378,0.45832
25.60000,1.12614,4671.16795,-1.13344,0.45848
25.70000,1.13116,4691.12657,-1.13287,0.45860
25.80000,1.13616,4710.01230,-1.13242,0.45875
25.90000,1.14113,4727.20899,-1.13198,0.45889
26.00000,1.14611,4746.17966,-1.13146,0.45904
26.10000,1.15112,4764.38925,-1.13106,0.45920
26.20000,1.15612,4783.70748,-1.13055,0.45937
26.30000,1.16113,4802.32947,-1.13002,0.45953
26.40000,1.16614,4820.69738,-1.12958,0.45971
26.47480,1.16989,4834.91234,-1.12905,0.45984
26.50000,1.17114,4840.03797,-1.12892,0.45988
26.60000,1.17615,4857.99387,-1.12836,0.46006
26.70000,1.18115,4875.67037,-1.12784,0.46023
26.80000,1.18614,4892.81937,-1.12735,0.46042
26.90000,1.19113,4909.90020,-1.12675,0.46061
27.00000,1.19614,4927.77564,-1.12623,0.46079
27.10000,1.20116,4945.57917,-1.12556,0.46098
27.20000,1.20616,4960.70161,-1.12504,0.46116
27.30000,1.21115,4978.34049,-1.12444,0.46138
27.40000,1.21615,4994.51943,-1.12386,0.46158
27.50000,1.22115,5009.81659,-1.12320,0.46178
27.60000,1.22615,5026.82775,-1.12249,0.46199
27.70000,1.23115,5043.66942,-1.12193,0.46218
27.80000,1.23614,5057.99763,-1.12125,0.46238
27.90000,1.24114,5075.01103,-1.12062,0.46260
27.97080,1.24468,5084.74298,-1.12007,0.46275
28.00000,1.24612,5089.53743,-1.11991,0.46282
28.10000,1.25112,5103.64473,-1.11932,0.46303
28.20000,1.25612,5121.53096,-1.11861,0.46329
28.30000,1.26114,5135.65801,-1.11787,0.46351
28.40000,1.26616,5150.60760,-1.11719,0.46375
28.50000,1.27116,5166.12083,-1.11651,0.46397
28.60000,1.27613,5178.75552,-1.11587,0.46421
28.70000,1.28111,5194.11638,-1.11504,0.46443
28.80000,1.28613,5209.69220,-1.11435,0.46469
28.90000,1.29114,5222.69011,-1.11363,0.46492
29.00000,1.29614,5236.87862,-1.11291,0.46515
29.10000,1.30115,5250.43271,-1.11220,0.46540
29.20000,1.30616,5265.12191,-1.11141,0.46566
29.30000,1.31115,5278.75014,-1.11070,0.46590
29.40000,1.31616,5290.74632,-1.11000,0.46618
29.50000,1.32115,5304.25310,-1.10916,0.46642
29.60000,1.32612,5316.76859,-1.10852,0.46667
29.70000,1.33108,5329.41408,-1.10767,0.46694
29.74080,1.33313,5334.70586,-1.10734,0.46706
29.80000,1.33606,5342.74317,-1.10692,0.46720
29.90000,1.34108,5356.16316,-1.10619,0.46746
30.00000,1.34612,5370.20750,-1.10530,0.46772
30.10000,1.35117,5381.12782,-1.10452,0.46801
30.20000,1.35617,5394.57947,-1.10374,0.46829
30.30000,1.36118,5406.79470,-1.10294,0.46857
30.40000,1.36617,5417.41103,-1.10207,0.46885
30.50000,1.37115,5430.04535,-1.10125,0.46911
30.60000,1.37614,5441.55613,-1.10043,0.46936
30.70000,1.38112,5453.17233,-1.09952,0.46966
30.80000,1.38613,5466.09387,-1.09868,0.46993
30.90000,1.39112,5475.82880,-1.09777,0.47021
31.00000,1.39613,5487.48672,-1.09691,0.47049
31.10000,1.40117,5499.53878,-1.09599,0.47076
31.20000,1.40617,5508.34462,-1.09505,0.47107
31.30000,1.41116,5520.54793,-1.09415,0.47136
31.40000,1.41615,5530.37673,-1.09321,0.47168
31.50000,1.42114,5540.11278,-1.09233,0.47196
31.60000,1.42614,5551.58369,-1.09139,0.47226
31.70000,1.43112,5562.14117,-1.09042,0.47258
31.80000,1.43612,5572.95159,-1.08952,0.47287
31.90000,1.44113,5581.73247,-1.08851,0.47317
31.92980,1.44263,5584.41728,-1.08825,0.47327
32.00000,1.44613,5591.90921,-1.08755,0.47348
32.10000,1.45112,5601.52307,-1.08665,0.47378
32.20000,1.45612,5611.21628,-1.08575,0.47407
32.30000,1.46116,5620.46990,-1.08482,0.47438
32.40000,1.46619,5630.98937,-1.08383,0.47471
32.50000,1.47117,5639.06543,-1.08285,0.47501
32.60000,1.47613,5648.51388,-1.08195,0.47532
32.70000,1.48112,5658.40602,-1.08105,0.47563
32.80000,1.48614,5668.50565,-1.07997,0.47596
32.90000,1.49115,5678.68203,-1.07898,0.47629
33.00000,1.49616,5685.23668,-1.07802,0.47660
33.10000,1.50115,5693.99297,-1.07700,0.47693
33.20000,1.50616,5702.65241,-1.07604,0.47727
33.30000,1.51113,5710.83054,-1.07508,0.47759
33.40000,1.51611,5719.57827,-1.07408,0.47792
33.50000,1.52111,5729.18281,-1.07310,0.47824
33.60000,1.52611,5736.37448,-1.07204,0.47857
33.70000,1.53113,5745.23546,-1.07098,0.47891
33.80000,1.53615,5753.43333,-1.06991,0.47923
33.90000,1.54114,5760.64661,-1.06887,0.47955
34.00000,1.54613,5767.93961,-1.06775,0.47990
34.10000,1.55111,5775.10372,-1.06673,0.48023
