Time,Extension,Load,Displacement (Strain 1),Displacement (Strain 2)
(sec),(mm),(N),(mm),(mm)
12.80,1.197
0.00000,0.00003,95.62531,-0.29617,0.08301
0.00180,0.00003,95.57297,-0.29618,0.08301
0.10000,0.00220,98.06249,-0.29617,0.08303
0.20000,0.00664,122.81006,-0.29591,0.08307
0.30000,0.01181,149.30628,-0.29569,0.08308
0.40000,0.01721,158.13103,-0.29477,0.08319
0.50000,0.02263,173.80174,-0.29454,0.08330
0.60000,0.02798,187.48185,-0.29476,0.08329
0.70000,0.03325,200.95212,-0.29473,0.08331
0.80000,0.03844,214.29108,-0.29462,0.08331
0.90000,0.04357,226.00740,-0.29458,0.08333
1.00000,0.04865,235.37111,-0.29455,0.08334
1.10000,0.05371,248.49065,-0.29459,0.08336
1.20000,0.05876,259.85697,-0.29450,0.08337
1.30000,0.06382,274.96507,-0.29444,0.08339
1.40000,0.06886,287.67260,-0.29438,0.08341
1.50000,0.07383,300.16694,-0.29430,0.08343
1.60000,0.07878,313.32104,-0.29416,0.08345
1.70000,0.08376,326.60728,-0.29417,0.08347
1.77380,0.08748,336.06347,-0.29410,0.08349
1.80000,0.08880,340.80092,-0.29406,0.08350
1.90000,0.09385,355.32033,-0.29390,0.08353
2.00000,0.09888,368.80570,-0.29381,0.08354
2.10000,0.10387,382.41772,-0.29374,0.08358
2.20000,0.10887,396.36130,-0.29364,0.08359
2.30000,0.11387,411.71638,-0.29347,0.08361
2.40000,0.11885,425.29274,-0.29341,0.08363
2.50000,0.12385,439.09773,-0.29335,0.08366
2.60000,0.12887,453.60951,-0.29327,0.08367
2.70000,0.13389,467.80203,-0.29312,0.08370
2.80000,0.13887,480.84827,-0.29301,0.08372
2.89980,0.14384,494.03887,-0.29294,0.08374
2.90000,0.14384,494.03887,-0.29294,0.08374
3.00000,0.14425,486.80091,-0.29305,0.08374
3.10000,0.14041,473.87173,-0.29314,0.08372
3.20000,0.13512,437.07155,-0.29332,0.08368
3.30000,0.12934,387.20816,-0.29383,0.08362
3.40000,0.12351,338.49087,-0.29419,0.08356
3.50000,0.11781,293.58240,-0.29445,0.08350
3.60000,0.11226,254.01972,-0.29468,0.08346
3.70000,0.10686,218.15980,-0.29497,0.08342
3.80000,0.10156,188.70523,-0.29509,0.08338
3.90000,0.09636,168.59947,-0.29498,0.08341
4.00000,0.09127,151.60581,-0.29518,0.08345
4.10000,0.08622,133.68232,-0.29535,0.08347
4.20000,0.08111,111.43638,-0.29542,0.08347
4.29480,0.07627,94.95104,-0.29554,0.08346
4.30000,0.07602,94.22954,-0.29554,0.08346
4.40000,0.07099,77.94825,-0.29555,0.08347
4.50000,0.06597,65.68385,-0.29566,0.08346
4.58380,0.06175,52.74732,-0.29573,0.08347
4.60000,0.06098,50.41528,-0.29573,0.08347
4.70000,0.06181,56.41412,-0.29583,0.08349
4.80000,0.06599,64.77470,-0.29573,0.08349
4.90000,0.07141,100.61935,-0.29551,0.08354
5.00000,0.07717,130.33878,-0.29528,0.08354
5.10000,0.08291,147.20513,-0.29513,0.08350
5.20000,0.08861,165.29243,-0.29495,0.08348
5.30000,0.09417,181.60157,-0.29486,0.08347
5.40000,0.09957,205.26154,-0.29467,0.08351
5.50000,0.10484,227.18096,-0.29457,0.08350
5.60000,0.11002,253.34228,-0.29450,0.08353
5.70000,0.11515,283.60356,-0.29434,0.08357
5.80000,0.12022,319.18902,-0.29412,0.08362
5.83880,0.12220,334.33400,-0.29400,0.08364
5.90000,0.12529,356.93925,-0.29383,0.08366
6.00000,0.13035,390.62919,-0.29357,0.08371
6.10000,0.13539,416.98609,-0.29343,0.08373
6.20000,0.14039,441.64378,-0.29315,0.08377
6.30000,0.14536,465.11246,-0.29308,0.08382
6.40000,0.15038,488.05615,-0.29286,0.08384
6.50000,0.15539,508.09290,-0.29276,0.08386
6.60000,0.16042,529.37781,-0.29262,0.08390
6.70000,0.16544,546.70954,-0.29252,0.08391
6.80000,0.17044,565.01860,-0.29235,0.08394
6.90000,0.17544,581.98944,-0.29222,0.08396
6.92980,0.17694,587.09905,-0.29222,0.08397
7.00000,0.18044,598.88298,-0.29212,0.08400
7.10000,0.18542,615.98560,-0.29196,0.08402
7.20000,0.19041,632.53129,-0.29195,0.08404
7.30000,0.19543,649.97328,-0.29170,0.08406
7.40000,0.20044,665.85094,-0.29162,0.08408
7.50000,0.20542,682.70769,-0.29143,0.08410
7.60000,0.21042,699.17645,-0.29138,0.08414
7.70000,0.21541,715.56214,-0.29123,0.08415
7.80000,0.22040,733.31455,-0.29116,0.08417
7.90000,0.22542,749.75854,-0.29098,0.08419
8.00000,0.23042,766.76533,-0.29085,0.08422
8.10000,0.23544,784.25370,-0.29071,0.08424
8.20000,0.24044,799.15198,-0.29063,0.08427
8.30000,0.24542,817.47742,-0.29057,0.08428
8.40000,0.25042,834.54708,-0.29037,0.08431
8.40280,0.25057,835.11015,-0.29036,0.08431
8.50000,0.25542,850.67125,-0.29017,0.08434
8.60000,0.26045,870.65306,-0.29021,0.08436
8.70000,0.26545,887.42729,-0.28993,0.08438
8.80000,0.27044,905.53481,-0.28979,0.08441
8.90000,0.27541,923.56680,-0.28969,0.08443
9.00000,0.28040,940.88698,-0.28950,0.08444
9.10000,0.28540,957.95188,-0.28945,0.08447
9.20000,0.29039,977.30970,-0.28928,0.08449
9.30000,0.29541,995.88521,-0.28915,0.08452
9.40000,0.30042,1012.67621,-0.28896,0.08454
9.50000,0.30543,1031.09935,-0.28888,0.08458
9.60000,0.31042,1048.48761,-0.28880,0.08460
9.70000,0.31542,1066.85860,-0.28860,0.08461
9.78980,0.31992,1084.00257,-0.28847,0.08464
9.80000,0.32042,1086.17954,-0.28845,0.08464
9.90000,0.32542,1104.91971,-0.28826,0.08466
10.00000,0.33044,1123.79314,-0.28815,0.08470
10.10000,0.33546,1143.34300,-0.28796,0.08472
10.20000,0.34044,1161.77024,-0.28788,0.08473
10.30000,0.34540,1181.51791,-0.28771,0.08477
10.40000,0.35041,1200.13179,-0.28751,0.08480
10.50000,0.35543,1218.87308,-0.28748,0.08482
10.60000,0.36043,1238.47164,-0.28730,0.08484
10.70000,0.36542,1256.83602,-0.28713,0.08487
10.80000,0.37042,1275.58736,-0.28708,0.08489
10.90000,0.37542,1294.80418,-0.28688,0.08492
11.00000,0.38041,1315.03921,-0.28664,0.08496
11.09980,0.38540,1334.79452,-0.28649,0.08497
11.10000,0.38540,1334.79452,-0.28649,0.08497
11.20000,0.39040,1355.47323,-0.28638,0.08501
11.30000,0.39541,1375.63860,-0.28622,0.08503
11.40000,0.40044,1394.22482,-0.28606,0.08506
11.50000,0.40543,1414.35890,-0.28588,0.08508
11.60000,0.41041,1434.58499,-0.28578,0.08511
11.70000,0.41541,1453.31416,-0.28569,0.08514
11.80000,0.42042,1473.33918,-0.28554,0.08517
11.90000,0.42541,1493.96202,-0.28526,0.08519
12.00000,0.43042,1514.67007,-0.28516,0.08522
12.10000,0.43543,1536.14981,-0.28501,0.08525
12.20000,0.44042,1554.52220,-0.28476,0.08527
12.30000,0.44542,1574.73367,-0.28465,0.08530
12.34780,0.44782,1584.81020,-0.28465,0.08532
12.40000,0.45043,1596.60280,-0.28452,0.08533
12.50000,0.45543,1617.24072,-0.28440,0.08536
12.60000,0.46043,1638.15375,-0.28422,0.08539
12.70000,0.46544,1658.51470,-0.28405,0.08542
12.80000,0.47043,1680.02527,-0.28391,0.08545
12.90000,0.47541,1702.01566,-0.28380,0.08547
13.00000,0.48040,1724.87274,-0.28362,0.08550
13.10000,0.48540,1744.46031,-0.28347,0.08554
13.20000,0.49040,1763.95476,-0.28332,0.08556
13.30000,0.49543,1786.75912,-0.28311,0.08559
13.40000,0.50043,1807.51979,-0.28306,0.08562
13.50000,0.50542,1828.07874,-0.28291,0.08566
13.53980,0.50741,1835.58129,-0.28280,0.08566
13.60000,0.51041,1848.69524,-0.28263,0.08567
13.70000,0.51540,1868.37409,-0.28250,0.08570
13.80000,0.52040,1890.71242,-0.28234,0.08573
13.90000,0.52541,1911.60273,-0.28219,0.08576
14.00000,0.53043,1935.45297,-0.28198,0.08578
14.10000,0.53543,1956.21997,-0.28188,0.08582
14.20000,0.54043,1976.08992,-0.28169,0.08585
14.30000,0.54543,1998.18723,-0.28149,0.08588
14.40000,0.55042,2019.00881,-0.28137,0.08590
14.50000,0.55543,2040.60972,-0.28117,0.08593
14.60000,0.56043,2062.48295,-0.28098,0.08597
14.69480,0.56517,2083.49507,-0.28086,0.08599
14.70000,0.56542,2084.93490,-0.28085,0.08599
14.80000,0.57041,2107.66457,-0.28068,0.08603
14.90000,0.57540,2128.70352,-0.28052,0.08606
15.00000,0.58039,2149.73483,-0.28044,0.08608
15.10000,0.58538,2173.46866,-0.28023,0.08612
15.20000,0.59038,2196.16182,-0.28002,0.08615
15.30000,0.59542,2217.90206,-0.27987,0.08618
15.40000,0.60045,2239.62013,-0.27962,0.08622
15.50000,0.60545,2261.31901,-0.27952,0.08623
15.60000,0.61043,2282.27079,-0.27937,0.08626
15.70000,0.61542,2304.45042,-0.27911,0.08630
15.80000,0.62043,2327.19257,-0.27900,0.08634
15.83080,0.62198,2333.77386,-0.27901,0.08635
15.90000,0.62544,2348.58226,-0.27888,0.08636
16.00000,0.63044,2371.84968,-0.27865,0.08639
16.10000,0.63544,2393.73017,-0.27852,0.08642
16.20000,0.64045,2415.97202,-0.27835,0.08645
16.30000,0.64543,2438.95277,-0.27818,0.08648
16.40000,0.65042,2463.64549,-0.27798,0.08652
16.50000,0.65541,2485.75862,-0.27783,0.08655
16.60000,0.66041,2510.95053,-0.27761,0.08658
16.70000,0.66542,2533.81785,-0.27746,0.08662
16.80000,0.67042,2557.75750,-0.27725,0.08664
16.90000,0.67539,2581.63642,-0.27711,0.08667
16.91680,0.67623,2584.91300,-0.27705,0.08667
17.00000,0.68038,2605.08526,-0.27688,0.08670
17.10000,0.68539,2631.47857,-0.27658,0.08676
17.20000,0.69042,2655.78274,-0.27646,0.08679
17.30000,0.69543,2683.04534,-0.27624,0.08682
17.40000,0.70044,2708.69639,-0.27604,0.08687
17.50000,0.70542,2733.91698,-0.27582,0.08689
17.60000,0.71040,2759.91131,-0.27567,0.08694
17.70000,0.71539,2783.74776,-0.27543,0.08697
17.80000,0.72037,2808.07894,-0.27529,0.08701
17.90000,0.72539,2832.99182,-0.27502,0.08704
17.90380,0.72559,2834.01664,-0.27500,0.08704
18.00000,0.73041,2858.12709,-0.27478,0.08708
18.10000,0.73544,2881.69924,-0.27463,0.08712
18.20000,0.74043,2905.69942,-0.27441,0.08715
18.30000,0.74541,2931.32700,-0.27428,0.08719
18.40000,0.75044,2956.33730,-0.27402,0.08724
18.50000,0.75544,2981.84063,-0.27389,0.08727
18.60000,0.76042,3006.00920,-0.27362,0.08731
18.70000,0.76543,3031.27747,-0.27349,0.08736
18.80000,0.77042,3056.01675,-0.27325,0.08739
18.90000,0.77541,3081.49625,-0.27308,0.08744
18.90980,0.77591,3084.31238,-0.27308,0.08744
19.00000,0.78041,3105.56684,-0.27279,0.08747
19.10000,0.78540,3132.21924,-0.27262,0.08752
19.20000,0.79040,3158.72207,-0.27234,0.08756
19.30000,0.79540,3185.01666,-0.27211,0.08760
19.40000,0.80042,3210.75246,-0.27188,0.08765
19.50000,0.80543,3236.47521,-0.27173,0.08769
19.60000,0.81041,3260.45416,-0.27140,0.08772
19.70000,0.81542,3285.60881,-0.27114,0.08777
19.80000,0.82042,3311.02237,-0.27099,0.08782
19.90000,0.82542,3335.41073,-0.27086,0.08784
19.90280,0.82557,3336.10214,-0.27084,0.08784
20.00000,0.83044,3359.83448,-0.27057,0.08789
20.10000,0.83544,3385.73046,-0.27028,0.08794
