Time,Extension,Load,Displacement (Strain 1),Displacement (Strain 2)
3.50000,0.15044,436.49878,-0.02590,0.21325
3.60000,0.14467,388.08621,-0.02620,0.21320
3.70000,0.13885,339.63099,-0.02669,0.21314
3.80000,0.13315,297.44636,-0.02692,0.21310
3.90000,0.12760,259.73218,-0.02730,0.21304
4.00000,0.12219,227.43708,-0.02746,0.21300
4.10000,0.11688,197.15624,-0.02772,0.21297
4.20000,0.11166,172.36937,-0.02793,0.21293
4.30000,0.10651,149.51620,-0.02810,0.21290
4.40000,0.10142,128.80722,-0.02827,0.21288
4.50000,0.09636,111.44485,-0.02830,0.21285
4.60000,0.09133,99.78227,-0.02847,0.21282
4.64780,0.08891,96.16259,-0.02847,0.21280
4.70000,0.08630,95.48189,-0.02836,0.21279
4.80000,0.08130,87.69725,-0.02824,0.21278
4.90000,0.07629,82.25990,-0.02814,0.21277
5.00000,0.07128,77.91864,-0.02804,0.21276
5.10000,0.06627,69.01547,-0.02803,0.21276
5.20000,0.06127,55.29327,-0.02808,0.21274
5.22780,0.05987,53.92982,-0.02812,0.21274
5.30000,0.05883,50.69925,-0.02809,0.21274
5.40000,0.06201,57.23201,-0.02808,0.21274
5.50000,0.06703,79.39814,-0.02800,0.21277
5.60000,0.07274,95.26741,-0.02783,0.21278
5.70000,0.07859,101.03853,-0.02806,0.21279
5.80000,0.08435,110.27064,-0.02803,0.21280
5.90000,0.08992,123.29891,-0.02799,0.21284
6.00000,0.09535,138.06149,-0.02786,0.21288
6.10000,0.10065,154.22329,-0.02782,0.21292
6.20000,0.10586,173.36588,-0.02769,0.21296
6.30000,0.11102,196.63405,-0.02748,0.21297
6.40000,0.11613,220.43400,-0.02746,0.21299
6.50000,0.12119,245.97710,-0.02724,0.21302
6.60000,0.12623,272.95761,-0.02705,0.21304
6.70000,0.13127,306.14650,-0.02683,0.21309
6.78880,0.13575,332.54204,-0.02662,0.21313
6.80000,0.13630,336.38552,-0.02663,0.21313
6.90000,0.14133,364.89796,-0.02643,0.21315
7.00000,0.14635,391.81942,-0.02617,0.21320
7.10000,0.15137,418.28221,-0.02603,0.21321
7.20000,0.15636,441.92793,-0.02583,0.21326
7.30000,0.16134,467.26791,-0.02568,0.21328
7.40000,0.16634,488.45410,-0.02545,0.21330
7.50000,0.17136,509.30977,-0.02524,0.21334
7.60000,0.17637,528.77124,-0.02517,0.21336
7.70000,0.18138,547.28566,-0.02500,0.21338
7.80000,0.18639,565.67583,-0.02487,0.21341
7.90000,0.19140,585.07407,-0.02477,0.21343
7.91780,0.19229,588.57063,-0.02471,0.21343
8.00000,0.19637,601.14013,-0.02456,0.21344
8.10000,0.20134,619.21030,-0.02447,0.21347
8.20000,0.20632,636.61439,-0.02427,0.21349
8.30000,0.21134,655.53403,-0.02417,0.21351
8.40000,0.21635,671.25959,-0.02405,0.21354
8.50000,0.22136,688.81083,-0.02384,0.21354
8.60000,0.22634,705.12500,-0.02377,0.21358
8.70000,0.23133,723.22441,-0.02362,0.21360
8.80000,0.23635,740.81225,-0.02351,0.21362
8.90000,0.24135,757.10081,-0.02342,0.21364
9.00000,0.24636,775.86537,-0.02319,0.21367
9.10000,0.25136,791.99923,-0.02311,0.21369
9.20000,0.25636,810.91812,-0.02300,0.21370
9.30000,0.26136,828.34447,-0.02277,0.21373
9.33380,0.26306,834.63220,-0.02275,0.21373
9.40000,0.26636,845.84532,-0.02262,0.21375
9.50000,0.27136,865.22503,-0.02252,0.21378
9.60000,0.27637,883.90615,-0.02239,0.21380
9.70000,0.28140,902.22033,-0.02224,0.21383
9.80000,0.28641,920.60193,-0.02207,0.21384
9.90000,0.29137,937.39303,-0.02194,0.21387
10.00000,0.29635,955.82167,-0.02183,0.21388
10.10000,0.30134,973.14157,-0.02164,0.21392
10.20000,0.30635,990.87423,-0.02148,0.21394
10.30000,0.31135,1008.52353,-0.02131,0.21396
10.40000,0.31636,1027.79195,-0.02122,0.21399
10.50000,0.32135,1044.65578,-0.02105,0.21401
10.60000,0.32636,1064.97714,-0.02093,0.21404
10.69280,0.33101,1082.49197,-0.02074,0.21406
10.70000,0.33136,1084.29100,-0.02075,0.21406
10.80000,0.33635,1103.33730,-0.02061,0.21408
10.90000,0.34135,1122.99724,-0.02047,0.21410
11.00000,0.34636,1142.89541,-0.02030,0.21414
11.10000,0.35136,1162.65602,-0.02018,0.21416
11.20000,0.35637,1181.21002,-0.02002,0.21419
11.30000,0.36135,1201.83546,-0.01986,0.21420
11.40000,0.36635,1221.55314,-0.01974,0.21423
11.50000,0.37136,1240.09205,-0.01948,0.21425
11.60000,0.37635,1258.33154,-0.01944,0.21427
11.70000,0.38134,1277.96717,-0.01925,0.21430
11.80000,0.38631,1297.96239,-0.01904,0.21432
11.90000,0.39132,1317.88906,-0.01887,0.21434
11.98180,0.39543,1335.02735,-0.01879,0.21438
12.00000,0.39634,1338.50416,-0.01876,0.21438
12.10000,0.40136,1358.93514,-0.01856,0.21441
12.20000,0.40635,1380.52823,-0.01844,0.21443
12.30000,0.41136,1401.36080,-0.01829,0.21445
12.40000,0.41639,1420.52574,-0.01810,0.21448
12.50000,0.42138,1440.13613,-0.01806,0.21451
12.60000,0.42636,1460.64200,-0.01773,0.21454
12.70000,0.43133,1480.58906,-0.01764,0.21456
12.80000,0.43635,1501.99989,-0.01753,0.21459
12.90000,0.44135,1520.62653,-0.01728,0.21461
13.00000,0.44635,1540.61085,-0.01719,0.21464
13.10000,0.45136,1562.09087,-0.01700,0.21467
13.20000,0.45637,1583.00381,-0.01679,0.21470
13.20680,0.45672,1584.37453,-0.01677,0.21469
13.30000,0.46137,1604.00476,-0.01664,0.21473
13.40000,0.46638,1622.38404,-0.01650,0.21475
13.50000,0.47137,1644.94123,-0.01633,0.21477
13.60000,0.47638,1666.09567,-0.01619,0.21480
13.70000,0.48138,1686.83864,-0.01599,0.21483
13.80000,0.48637,1708.87038,-0.01579,0.21485
13.90000,0.49136,1728.06457,-0.01569,0.21487
14.00000,0.49634,1748.40875,-0.01546,0.21490
14.10000,0.50134,1769.20779,-0.01532,0.21493
14.20000,0.50635,1789.14890,-0.01525,0.21496
14.30000,0.51138,1810.79023,-0.01505,0.21498
14.40000,0.51638,1831.60920,-0.01486,0.21502
14.41880,0.51733,1836.42358,-0.01483,0.21502
14.50000,0.52137,1854.68476,-0.01465,0.21504
14.60000,0.52636,1875.14331,-0.01457,0.21507
14.70000,0.53135,1894.50607,-0.01443,0.21509
14.80000,0.53634,1919.37722,-0.01417,0.21512
14.90000,0.54133,1939.74879,-0.01394,0.21514
15.00000,0.54635,1962.56507,-0.01382,0.21517
15.10000,0.55137,1984.68156,-0.01364,0.21521
15.20000,0.55638,2004.81489,-0.01349,0.21524
15.30000,0.56137,2027.62652,-0.01334,0.21527
15.40000,0.56637,2050.25598,-0.01316,0.21528
15.50000,0.57138,2071.99808,-0.01290,0.21531
15.55780,0.57427,2083.46024,-0.01285,0.21532
15.60000,0.57636,2094.97716,-0.01276,0.21535
15.70000,0.58138,2118.04137,-0.01262,0.21537
15.80000,0.58637,2139.57038,-0.01235,0.21540
15.90000,0.59137,2162.43155,-0.01224,0.21542
16.00000,0.59634,2183.77113,-0.01210,0.21546
16.10000,0.60134,2206.42537,-0.01185,0.21550
16.20000,0.60635,2228.79760,-0.01170,0.21552
16.30000,0.61137,2251.05733,-0.01157,0.21554
16.40000,0.61639,2273.17456,-0.01133,0.21557
16.50000,0.62137,2295.10050,-0.01117,0.21558
16.60000,0.62635,2317.10859,-0.01101,0.21561
16.68280,0.63049,2336.36796,-0.01081,0.21564
16.70000,0.63133,2340.50117,-0.01078,0.21565
16.80000,0.63634,2364.92828,-0.01060,0.21567
16.90000,0.64136,2387.84924,-0.01045,0.21570
17.00000,0.64636,2411.75033,-0.01019,0.21573
17.10000,0.65138,2434.75847,-0.01000,0.21575
17.20000,0.65637,2457.08693,-0.00987,0.21579
17.30000,0.66137,2480.23793,-0.00970,0.21581
17.40000,0.66637,2502.99349,-0.00946,0.21584
17.50000,0.67135,2527.19820,-0.00921,0.21585
17.60000,0.67634,2550.95288,-0.00918,0.21590
17.70000,0.68136,2575.88476,-0.00894,0.21592
17.74280,0.68351,2585.20450,-0.00886,0.21593
17.80000,0.68636,2600.45566,-0.00877,0.21595
17.90000,0.69134,2623.55842,-0.00853,0.21598
18.00000,0.69632,2648.31129,-0.00835,0.21601
18.10000,0.70134,2673.95899,-0.00811,0.21604
18.20000,0.70636,2699.42228,-0.00790,0.21608
18.30000,0.71137,2724.50782,-0.00768,0.21611
18.40000,0.71636,2748.56575,-0.00751,0.21614
18.50000,0.72135,2772.86023,-0.00730,0.21616
18.60000,0.72636,2798.61931,-0.00702,0.21620
18.70000,0.73135,2823.73820,-0.00680,0.21623
18.75080,0.73391,2836.39785,-0.00674,0.21626
18.80000,0.73635,2848.94425,-0.00660,0.21626
18.90000,0.74135,2874.29374,-0.00643,0.21631
19.00000,0.74637,2898.95013,-0.00612,0.21634
19.10000,0.75139,2923.95782,-0.00593,0.21637
19.20000,0.75639,2948.65780,-0.00580,0.21641
19.30000,0.76138,2972.86958,-0.00557,0.21644
19.40000,0.76635,2997.35442,-0.00540,0.21647
19.50000,0.77133,3023.44766,-0.00516,0.21651
19.60000,0.77634,3049.07411,-0.00484,0.21654
19.70000,0.78134,3077.49771,-0.00475,0.21659
19.71780,0.78225,3083.63102,-0.00462,0.21659
19.80000,0.78634,3103.63956,-0.00446,0.21661
19.90000,0.79134,3128.99351,-0.00423,0.21665
20.00000,0.79634,3156.00671,-0.00400,0.21669
20.10000,0.80134,3179.95884,-0.00388,0.21672
20.20000,0.80635,3207.22498,-0.00350,0.21676
20.30000,0.81135,3233.23235,-0.00338,0.21680
20.40000,0.81636,3257.95747,-0.00322,0.21683
20.50000,0.82136,3284.34333,-0.00291,0.21687
20.60000,0.82635,3310.68784,-0.00262,0.21692
20.70000,0.83133,3333.97575,-0.00242,0.21695
20.70280,0.83148,3334.56919,-0.00241,0.21695
20.80000,0.83634,3361.41139,-0.00214,0.21698
20.90000,0.84134,3388.53821,-0.00193,0.21703
21.00000,0.84637,3414.46884,-0.00175,0.21707
21.10000,0.85139,3440.33726,-0.00143,0.21711
21.20000,0.85640,3467.45923,-0.00123,0.21715
21.30000,0.86137,3492.87465,-0.00094,0.21719
21.40000,0.86635,3519.86215,-0.00072,0.21724
21.50000,0.87134,3546.46407,-0.00042,0.21728
21.60000,0.87635,3573.75257,-0.00022,0.21733
21.65380,0.87905,3585.56136,-0.00013,0.21735
21.70000,0.88135,3598.63713,-0.00004,0.21736
21.80000,0.88635,3624.12594,0.00020,0.21742
21.90000,0.89134,3651.03260,0.00051,0.21746
22.00000,0.89634,3676.54823,0.00078,0.21750
22.10000,0.90135,3702.76459,0.00101,0.21753
22.20000,0.90635,3727.71062,0.00129,0.21757
22.30000,0.91136,3754.75176,0.00155,0.21761
22.40000,0.91636,3780.38138,0.00180,0.21764
22.50000,0.92135,3807.21390,0.00200,0.21770
22.60000,0.92636,3830.94512,0.00233,0.21772
22.61480,0.92711,3834.87120,0.00237,0.21773
22.70000,0.93134,3857.97694,0.00264,0.21775
22.80000,0.93635,3883.58273,0.00284,0.21780
22.90000,0.94135,3908.73365,0.00301,0.21785
23.00000,0.94637,3936.41964,0.00335,0.21790
23.10000,0.95140,3959.52538,0.00369,0.21794
23.20000,0.95637,3985.48841,0.00392,0.21800
23.30000,0.96134,4009.37796,0.00417,0.21805
23.40000,0.96633,4036.02161,0.00457,0.21810
23.50000,0.97134,4061.14943,0.00472,0.21817
23.60000,0.97631,4085.47483,0.00506,0.21824
23.60680,0.97666,4087.00332,0.00507,0.21824
23.70000,0.98129,4111.75899,0.00534,0.21829
23.80000,0.98630,4138.31398,0.00578,0.21836
23.90000,0.99134,4164.21145,0.00593,0.21843
24.00000,0.99637,4190.27358,0.00634,0.21850
24.10000,1.00139,4215.08141,0.00664,0.21857
24.20000,1.00636,4240.51508,0.00701,0.21866
24.30000,1.01136,4264.83303,0.00727,0.21872
24.40000,1.01636,4288.29864,0.00758,0.21879
24.50000,1.02133,4310.67459,0.00793,0.21887
24.59680,1.02617,4334.70942,0.00826,0.21895
24.60000,1.02632,4335.49359,0.00827,0.21895
24.70000,1.03130,4361.21374,0.00871,0.21902
24.80000,1.03634,4385.13495,0.00900,0.21911
24.90000,1.04138,4410.06608,0.00939,0.21918
25.00000,1.04640,4432.91478,0.00970,0.21927
25.10000,1.05140,4455.98885,0.01007,0.21934
25.20000,1.05637,4477.70022,0.01050,0.21944
25.30000,1.06136,4500.16074,0.01082,0.21952
25.40000,1.06636,4523.00347,0.01119,0.21956
25.50000,1.07137,4543.92880,0.01160,0.21963
25.60000,1.07635,4568.00424,0.01204,0.21972
25.66380,1.07957,4582.47997,0.01236,0.21978
25.70000,1.08137,4590.71025,0.01253,0.21982
25.80000,1.08637,4614.28203,0.01298,0.21992
25.90000,1.09136,4636.97128,0.01334,0.22003
26.00000,1.09633,4657.95584,0.01379,0.22014
26.10000,1.10132,4679.53645,0.01425,0.22026
26.20000,1.10634,4701.43631,0.01482,0.22038
26.30000,1.11134,4722.14259,0.01523,0.22051
26.40000,1.11637,4742.75313,0.01575,0.22064
26.50000,1.12136,4761.92683,0.01629,0.22077
26.60000,1.12635,4779.81791,0.01680,0.22091
26.70000,1.13135,4801.35009,0.01742,0.22104
26.80000,1.13636,4820.62288,0.01787,0.22119
26.88180,1.14047,4834.19970,0.01828,0.22130
26.90000,1.14137,4837.99763,0.01840,0.22134
27.00000,1.14637,4859.58979,0.01915,0.22148
27.10000,1.15140,4877.73530,0.01957,0.22164
27.20000,1.15639,4895.62005,0.02027,0.22180
27.30000,1.16137,4913.51224,0.02081,0.22196
27.40000,1.16635,4931.75350,0.02150,0.22212
27.50000,1.17135,4950.22237,0.02214,0.22227
27.60000,1.17635,4967.60160,0.02287,0.22241
27.70000,1.18137,4984.24023,0.02347,0.22257
27.80000,1.18637,5000.87142,0.02415,0.22276
27.90000,1.19137,5017.21576,0.02490,0.22294
28.00000,1.19636,5031.72614,0.02566,0.22312
28.10000,1.20134,5047.66069,0.02632,0.22330
28.20000,1.20633,5064.17863,0.02701,0.22351
28.30000,1.21135,5079.66653,0.02776,0.22370
28.33580,1.21316,5085.22578,0.02804,0.22376
28.40000,1.21637,5096.00937,0.02848,0.22389
28.50000,1.22136,5112.10896,0.02930,0.22412
28.60000,1.22636,5126.60295,0.03014,0.22433
28.70000,1.23136,5142.91786,0.03091,0.22455
28.80000,1.23637,5157.01212,0.03179,0.22478
28.90000,1.24136,5170.83257,0.03253,0.22501
29.00000,1.24635,5184.45820,0.03339,0.22523
29.10000,1.25135,5199.62125,0.03429,0.22546
29.20000,1.25635,5211.54627,0.03502,0.22568
29.30000,1.26134,5224.67680,0.03590,0.22592
29.40000,1.26632,5237.31969,0.03675,0.22614
29.50000,1.27133,5251.83156,0.03770,0.22639
29.60000,1.27635,5266.08303,0.03864,0.22662
29.70000,1.28138,5277.27418,0.03949,0.22687
29.80000,1.28639,5289.52777,0.04044,0.22712
29.90000,1.29136,5300.41605,0.04136,0.22737
30.00000,1.29635,5313.33797,0.04223,0.22763
30.10000,1.30135,5325.36358,0.04314,0.22788
30.20000,1.30636,5337.97070,0.04420,0.22813
30.20080,1.30641,5338.07836,0.04421,0.22814
30.30000,1.31137,5350.34090,0.04516,0.22838
30.40000,1.31636,5361.51528,0.04626,0.22865
30.50000,1.32135,5373.69289,0.04721,0.22892
30.60000,1.32637,5384.64300,0.04818,0.22918
30.70000,1.33138,5394.41109,0.04926,0.22944
30.80000,1.33637,5405.26137,0.05031,0.22970
30.90000,1.34134,5415.34424,0.05131,0.22998
31.00000,1.34634,5425.95834,0.05231,0.23028
31.10000,1.35136,5438.45147,0.05341,0.23055
31.20000,1.35637,5445.91360,0.05446,0.23085
31.30000,1.36134,5455.52857,0.05545,0.23114
31.40000,1.36634,5464.92189,0.05656,0.23143
31.50000,1.37134,5475.25287,0.05759,0.23168
31.60000,1.37636,5484.56758,0.05875,0.23194
31.70000,1.38137,5494.22130,0.05988,0.23221
31.80000,1.38637,5502.93103,0.06101,0.23249
31.90000,1.39135,5511.51894,0.06210,0.23278
32.00000,1.39635,5520.15826,0.06323,0.23308
32.10000,1.40134,5528.78790,0.06434,0.23337
32.20000,1.40634,5536.93660,0.06544,0.23365
32.30000,1.41134,5547.20387,0.06656,0.23396
32.40000,1.41637,5554.69133,0.06768,0.23424
32.50000,1.42138,5562.11919,0.06888,0.23454
32.60000,1.42637,5571.40261,0.07007,0.23484
32.70000,1.43135,5578.71237,0.07122,0.23516
32.73080,1.43289,5582.68353,0.07161,0.23526
32.80000,1.43633,5588.38956,0.07248,0.23547
32.90000,1.44135,5594.94905,0.07371,0.23579
33.00000,1.44635,5602.76285,0.07498,0.23610
33.10000,1.45137,5610.10763,0.07626,0.23643
33.20000,1.45633,5617.74932,0.07747,0.23674
33.30000,1.46133,5626.23851,0.07860,0.23706
33.40000,1.46634,5632.69295,0.07980,0.23740
33.50000,1.47134,5640.38604,0.08103,0.23773
33.60000,1.47635,5648.44348,0.08231,0.23806
33.70000,1.48137,5655.36283,0.08358,0.23838
33.80000,1.48636,5662.68377,0.08488,0.23870
33.90000,1.49133,5669.00745,0.08612,0.23901
34.00000,1.49631,5676.23191,0.08741,0.23933
34.10000,1.50133,5683.62325,0.08867,0.23965
34.20000,1.50634,5690.38130,0.08992,0.23999
34.30000,1.51135,5698.72335,0.09119,0.24032
34.40000,1.51636,5703.64371,0.09244,0.24068
34.50000,1.52137,5712.01704,0.09376,0.24100
34.60000,1.52637,5716.71762,0.09508,0.24135
34.70000,1.53134,5723.29536,0.09634,0.24170
34.80000,1.53632,5729.09303,0.09762,0.24201
34.90000,1.54132,5736.14985,0.09900,0.24234
35.00000,1.54634,5741.30230,0.10024,0.24266
35.10000,1.55135,5746.81349,0.10157,0.24299
35.20000,1.55634,5752.28557,0.10291,0.24331
35.30000,1.56134,5760.31804,0.10427,0.24361
35.40000,1.56634,5765.06630,0.10556,0.24393
35.50000,1.57136,5771.38551,0.10687,0.24427
35.60000,1.57636,5777.92078,0.10817,0.24462
35.70000,1.58136,5782.34792,0.10953,0.24494
35.80000,1.58635,5788.38103,0.11084,0.24527
35.90000,1.59136,5794.37725,0.11212,0.24557
36.00000,1.59635,5799.97264,0.11344,0.24589
36.10000,1.60136,5805.05468,0.11476,0.24620
36.20000,1.60635,5811.62423,0.11606,0.24652
36.30000,1.61135,5818.82671,0.11740,0.24685
36.40000,1.61637,5823.97841,0.11882,0.24720
36.50000,1.62137,5827.54947,0.12008,0.24756
36.60000,1.62632,5833.36651,0.12132,0.24790
36.68080,1.63031,5837.83574,0.12245,0.24818
36.70000,1.63125,5839.19138,0.12263,0.24824
36.80000,1.63623,5845.57056,0.12395,0.24856
36.90000,1.64129,5850.86308,0.12522,0.24891
37.00000,1.64635,5859.16154,0.12673,0.24925
37.10000,1.65139,5863.56558,0.12797,0.24960
37.20000,1.65638,5867.83141,0.12946,0.24993
37.30000,1.66138,5874.23407,0.13079,0.25025
37.40000,1.66638,5878.72714,0.13207,0.25060
37.50000,1.67135,5883.86357,0.13340,0.25092
37.60000,1.67636,5889.52862,0.13471,0.25126
37.70000,1.68136,5895.68913,0.13601,0.25160
37.80000,1.68636,5900.11925,0.13748,0.25196
37.90000,1.69134,5906.37103,0.13877,0.25227
38.00000,1.69632,5911.67398,0.14009,0.25259
38.10000,1.70133,5917.24366,0.14141,0.25287
38.20000,1.70636,5921.77622,0.14277,0.25321
38.30000,1.71137,5927.96057,0.14417,0.25354
38.40000,1.71639,5932.93868,0.14546,0.25387
38.50000,1.72137,5937.96372,0.14673,0.25420
38.60000,1.72637,5943.96032,0.14811,0.25452
38.70000,1.73134,5948.68995,0.14931,0.25485
38.80000,1.73631,5955.46551,0.15066,0.25520
38.90000,1.74133,5960.89251,0.15193,0.25553
39.00000,1.74635,5964.82083,0.15333,0.25588
39.10000,1.75138,5969.68941,0.15471,0.25622
39.20000,1.75636,5974.44624,0.15593,0.25651
39.30000,1.76136,5979.80432,0.15716,0.25684
39.40000,1.76634,5984.26089,0.15848,0.25715
39.50000,1.77135,5990.06526,0.15974,0.25748
39.60000,1.77634,5993.23809,0.16116,0.25778
39.70000,1.78134,5999.76145,0.16242,0.25810
39.80000,1.78637,6004.86621,0.16372,0.25839
39.90000,1.79136,6010.35692,0.16502,0.25870
40.00000,1.79635,6013.71378,0.16622,0.25900
40.10000,1.80135,6018.58459,0.16750,0.25930
40.20000,1.80635,6024.83340,0.16877,0.25963
40.30000,1.81136,6029.82715,0.17015,0.25994
40.40000,1.81636,6036.03497,0.17139,0.26026
40.50000,1.82135,6039.85526,0.17270,0.26057
40.60000,1.82633,6044.75252,0.17390,0.26088
40.70000,1.83132,6051.00021,0.17531,0.26121
40.80000,1.83631,6056.46595,0.17647,0.26154
40.90000,1.84133,6062.33217,0.17775,0.26185
41.00000,1.84636,6066.88149,0.17913,0.26217
41.10000,1.85136,6071.30006,0.18039,0.26248
41.20000,1.85636,6075.53273,0.18171,0.26280
41.30000,1.86136,6079.76094,0.18290,0.26309
41.40000,1.86636,6085.69495,0.18424,0.26340
41.46280,1.86951,6087.79415,0.18497,0.26360
41.50000,1.87134,6089.98388,0.18543,0.26371
41.60000,1.87634,6096.65737,0.18675,0.26400
41.70000,1.88135,6101.35868,0.18800,0.26432
41.80000,1.88639,6106.56068,0.18933,0.26463
41.90000,1.89138,6111.19308,0.19059,0.26494
42.00000,1.89635,6116.29784,0.19189,0.26524
42.10000,1.90135,6121.25285,0.19324,0.26556
42.20000,1.90636,6127.57728,0.19449,0.26586
42.30000,1.91135,6132.12697,0.19581,0.26615
42.40000,1.91634,6135.87238,0.19696,0.26646
42.50000,1.92133,6141.73152,0.19821,0.26675
42.60000,1.92633,6146.70962,0.19955,0.26706
42.70000,1.93133,6153.26911,0.20080,0.26737
42.80000,1.93633,6158.41970,0.20205,0.26767
42.90000,1.94134,6163.77071,0.20331,0.26797
43.00000,1.94635,6167.56938,0.20460,0.26828
43.10000,1.95139,6172.91182,0.20589,0.26857
43.20000,1.95636,6177.77295,0.20720,0.26889
43.30000,1.96134,6181.79888,0.20839,0.26920
43.40000,1.96633,6186.67938,0.20966,0.26950
43.50000,1.97133,6191.20263,0.21089,0.26979
43.60000,1.97632,6197.48719,0.21215,0.27009
43.70000,1.98135,6202.37887,0.21333,0.27040
43.80000,1.98636,6208.09607,0.21471,0.27073
43.90000,1.99138,6211.81540,0.21585,0.27103
44.00000,1.99637,6217.35677,0.21715,0.27131
44.10000,2.00137,6221.32942,0.21830,0.27160
44.20000,2.00635,6227.14050,0.21960,0.27187
44.30000,2.01136,6230.71045,0.22085,0.27215
44.40000,2.01636,6236.31366,0.22216,0.27247
44.50000,2.02135,6241.60543,0.22329,0.27276
44.60000,2.02632,6247.19895,0.22460,0.27305
44.70000,2.03132,6252.90945,0.22592,0.27336
44.80000,2.03634,6258.49441,0.22725,0.27365
44.90000,2.04136,6261.10584,0.22842,0.27395
45.00000,2.04637,6266.50080,0.22961,0.27424
45.10000,2.05136,6273.63548,0.23093,0.27453
45.20000,2.05636,6276.32067,0.23223,0.27484
45.30000,2.06133,6280.05490,0.23350,0.27515
45.40000,2.06633,6284.12887,0.23469,0.27545
45.50000,2.07134,6288.29747,0.23588,0.27575
45.60000,2.07635,6293.71852,0.23714,0.27604
45.70000,2.08138,6299.09337,0.23848,0.27635
45.80000,2.08639,6305.71470,0.23959,0.27664
45.90000,2.09137,6307.96775,0.24091,0.27695
46.00000,2.09635,6315.05549,0.24207,0.27724
46.10000,2.10134,6317.69001,0.24336,0.27754
46.20000,2.10635,6323.36810,0.24456,0.27787
46.30000,2.11135,6328.53210,0.24585,0.27815
46.40000,2.11633,6332.31550,0.24706,0.27844
46.46280,2.11948,6337.25226,0.24794,0.27865
46.50000,2.12133,6339.20953,0.24837,0.27875
46.60000,2.12632,6344.20514,0.24968,0.27906
46.70000,2.13134,6347.90882,0.25085,0.27934
46.80000,2.13634,6352.74649,0.25205,0.27964
46.90000,2.14135,6357.89186,0.25338,0.27995
47.00000,2.14636,6364.06168,0.25464,0.28025
47.10000,2.15139,6367.65733,0.25591,0.28057
47.20000,2.15637,6372.95321,0.25711,0.28086
47.30000,2.16136,6377.45112,0.25839,0.28116
47.40000,2.16634,6380.85455,0.25947,0.28144
47.50000,2.17135,6384.84135,0.26087,0.28173
47.60000,2.17638,6390.50677,0.26203,0.28200
47.70000,2.18138,6394.98532,0.26333,0.28228
47.80000,2.18638,6399.23364,0.26451,0.28256
47.90000,2.19138,6403.09975,0.26575,0.28283
48.00000,2.19635,6409.29341,0.26693,0.28309
48.10000,2.20133,6413.06117,0.26814,0.28336
48.20000,2.20633,6418.37120,0.26927,0.28364
48.30000,2.21132,6424.47397,0.27056,0.28390
48.40000,2.21633,6428.48462,0.27173,0.28418
48.50000,2.22133,6432.40586,0.27300,0.28444
48.60000,2.22632,6437.23533,0.27424,0.28472
48.70000,2.23132,6442.07671,0.27539,0.28502
48.80000,2.23632,6447.45752,0.27662,0.28532
48.90000,2.24134,6452.51572,0.27784,0.28561
49.00000,2.24635,6458.09695,0.27908,0.28591
49.10000,2.25136,6462.36688,0.28044,0.28622
49.20000,2.25635,6467.56217,0.28170,0.28654
49.30000,2.26134,6471.82688,0.28288,0.28685
49.40000,2.26632,6476.15269,0.28418,0.28715
49.50000,2.27130,6479.48161,0.28540,0.28745
49.60000,2.27635,6485.19695,0.28667,0.28777
49.70000,2.28136,6488.63390,0.28795,0.28807
49.80000,2.28639,6493.12288,0.28913,0.28835
